t,c,d
19.5491966s,S,20>34
19.5501973s,S,50>10
19.5501973s,S,50>16
19.5501973s,S,8>15
19.552197s,S,15>19
19.552197s,S,15>27
19.552197s,S,32>1
19.552197s,S,5>40
19.5531983s,D,37>31
19.5531983s,S,33>51
19.5531983s,S,40>14
19.5531983s,C,31>45
19.5531983s,C,45>31
19.5531983s,C,45>31
19.5531983s,S,37>31
19.5531983s,C,31>45
19.5561987s,S,5>43
19.5561987s,S,41>45
19.5561987s,S,45>5
19.5581987s,S,26>4
19.5601992s,S,42>50
19.5601992s,S,44>17
19.5611994s,S,17>52
19.5621995s,S,36>17
19.5631999s,S,51>27
19.5631999s,S,24>46
19.5642s,D,45>49
19.5642s,S,45>49
19.5652002s,S,32>0
19.5652002s,S,32>3
19.5672007s,S,44>6
19.5672007s,S,44>42
19.5672007s,S,50>40
19.5682009s,D,40>13
19.5682009s,S,50>21
19.5682009s,C,40>25
19.5682009s,C,25>40
19.5682009s,S,40>13
19.5682009s,C,40>25
19.5682009s,C,25>40
19.5712015s,D,52>3
19.5712015s,S,44>24
19.5712015s,S,5>19
19.5712015s,S,36>3
19.5712015s,S,30>32
19.5712015s,S,52>3
19.5742025s,S,40>25
19.5742025s,S,40>37
19.5742025s,S,50>25
19.5742025s,S,40>50
19.5742025s,S,25>37
19.5742025s,S,40>2
19.5782036s,S,15>36
19.5782036s,S,23>52
19.5782036s,S,33>29
19.5782036s,S,15>43
19.583204s,S,11>51
19.5842047s,D,31>19
19.5842047s,C,31>16
19.5842047s,S,31>19
19.5842047s,C,31>16
19.5842047s,C,16>31
19.5842047s,C,16>31
19.5852048s,S,33>32
19.5852048s,S,33>3
19.5852048s,S,21>8
19.5852048s,S,33>43
19.5852048s,S,47>35
19.5872045s,S,33>28
19.5872045s,S,48>19
19.5872045s,S,15>8
19.5872045s,S,33>22
19.5872045s,S,43>48
19.5892059s,D,20>31
19.5892059s,S,24>5
19.5892059s,S,38>20
19.5892059s,S,38>0
19.5892059s,S,20>31
19.5892059s,C,31>44
19.5892059s,C,31>44
19.5892059s,C,44>31
19.5892059s,C,44>31
19.5922063s,S,35>26
19.5922063s,S,35>25
19.5932065s,S,40>22
19.5932065s,S,6>46
19.5932065s,S,6>33
19.5942069s,S,7>21
19.5942069s,S,7>31
19.5942069s,S,50>41
19.5942069s,S,50>14
19.5942069s,S,51>42
19.5942069s,S,32>33
19.5952082s,S,42>45
19.5972079s,S,21>48
19.5972079s,S,48>24
19.5972079s,S,52>21
19.5972079s,S,37>25
19.5992081s,S,30>20
19.6002083s,S,42>40
19.6002083s,S,32>25
19.6002083s,S,25>50
19.6012087s,S,32>22
19.6012087s,S,22>32
19.6012087s,S,32>46
19.6012087s,S,35>18
19.6022091s,S,24>52
19.6022091s,S,37>4
19.6042091s,S,26>35
19.6042091s,S,51>19
19.6042091s,S,51>33
19.6042091s,S,11>54
19.6042091s,S,52>26
19.6042091s,S,32>28
19.6042091s,S,50>2
19.6052095s,S,34>1
19.6052095s,S,45>17
19.6052095s,S,49>45
19.6062096s,S,31>41
19.6082102s,S,19>50
19.6082102s,S,6>39
19.6082102s,S,44>22
19.6082102s,S,48>32
19.6092103s,S,19>4
19.6092103s,S,19>33
19.6112109s,S,50>49
19.6112109s,S,5>11
19.6152117s,S,44>19
19.6152117s,S,40>16
19.6152117s,S,40>46
19.6162118s,S,33>54
19.6172122s,S,38>10
19.6172122s,S,50>19
19.6172122s,S,36>16
19.6232133s,S,53>16
19.6232133s,S,52>24
19.6232133s,S,3>52
19.6242146s,S,23>41
19.6242146s,S,32>38
19.626214s,S,21>32
19.626214s,S,21>23
19.626214s,S,21>52
19.6302151s,S,51>12
19.6312155s,S,32>21
19.6312155s,S,11>32
19.6312155s,S,8>21
19.6342159s,S,11>44
19.6342159s,S,50>49
19.6352161s,S,50>25
19.6352161s,S,5>21
19.6352161s,S,21>5
19.6352161s,S,21>15
19.6352161s,S,21>40
19.6352161s,S,24>44
19.6352161s,S,5>12
19.6362165s,D,38>54
19.6362165s,S,36>10
19.6362165s,S,31>15
19.6362165s,C,38>10
19.6362165s,C,10>38
19.6362165s,C,38>10
19.6362165s,S,38>54
19.6362165s,C,10>38
19.6392175s,S,42>51
19.6392175s,S,20>42
19.6392175s,S,5>53
19.6392175s,S,20>23
19.6412174s,S,50>40
19.6412174s,S,44>0
19.6412174s,S,50>41
19.6412174s,S,50>14
19.6432183s,S,5>22
19.6452185s,S,38>47
19.6452185s,S,40>17
19.6452185s,S,32>1
19.6452185s,S,47>6
19.6472188s,S,52>12
19.6482189s,S,13>40
19.6502195s,S,52>0
19.6502195s,S,51>32
19.6522198s,S,20>52
19.6522198s,S,20>22
19.6542206s,S,33>29
19.6552207s,S,20>54
19.6592215s,S,19>31
19.6592215s,S,40>53
19.6592215s,S,31>37
19.6602217s,S,51>4
19.6602217s,S,7>25
19.6612221s,S,50>21
19.6632235s,S,35>19
19.6632235s,S,45>42
19.6652229s,S,33>51
19.6652229s,S,23>44
19.6652229s,S,20>34
19.6652229s,S,25>15
19.6652229s,S,33>43
19.6662233s,D,40>26
19.6662233s,S,32>3
19.6662233s,S,17>45
19.6662233s,S,34>44
19.6662233s,C,40>13
19.6662233s,S,40>26
19.6662233s,C,40>13
19.6662233s,C,13>40
19.6662233s,C,13>40
19.6672235s,S,35>27
19.6672235s,S,50>2
19.6672235s,S,50>19
19.669224s,S,15>43
19.669224s,S,15>19
19.669224s,S,15>27
19.669224s,S,44>17
19.669224s,S,15>8
19.6712249s,S,30>22
19.6712249s,S,8>36
19.6712249s,S,42>53
19.6732248s,D,37>21
19.6732248s,S,44>45
19.6732248s,S,44>6
19.6732248s,S,33>19
19.6732248s,C,21>28
19.6732248s,S,37>21
19.6732248s,C,28>21
19.6732248s,C,21>28
19.6732248s,C,28>21
19.6742253s,S,26>2
19.6742253s,S,40>14
19.6742253s,S,19>5
19.6742253s,S,21>14
19.6742253s,S,40>37
19.6752257s,S,6>25
19.6772257s,S,33>3
19.6772257s,S,33>53
19.6772257s,S,19>48
19.6792262s,S,6>46
19.6792262s,S,44>23
19.6802266s,D,25>21
19.6802266s,C,21>17
19.6802266s,C,17>21
19.6802266s,S,25>21
19.6802266s,C,21>17
19.6802266s,C,17>21
19.6812268s,S,51>10
19.6812268s,S,32>46
19.683227s,S,24>19
19.6842272s,S,15>51
19.6842272s,S,33>28
19.6842272s,S,15>36
19.6872278s,S,37>42
19.6872278s,S,33>6
19.6872278s,S,50>41
19.6892281s,S,11>37
19.6892281s,S,53>24
19.6922291s,S,36>24
19.6932292s,D,48>7
19.6932292s,S,35>5
19.6932292s,S,40>21
19.6932292s,S,40>22
19.6932292s,C,48>4
19.6932292s,S,48>7
19.6932292s,C,48>4
19.6932292s,C,4>48
19.6932292s,C,4>48
19.6942296s,S,31>53
19.6952304s,S,50>25
19.6952304s,S,25>50
19.6972303s,D,50>39
19.6972303s,S,54>38
19.6972303s,S,5>43
19.6972303s,C,50>19
19.6972303s,C,19>50
19.6972303s,C,50>19
19.6972303s,S,50>39
19.6972303s,C,19>50
19.6982305s,S,50>9
19.6992312s,S,7>21
19.7012311s,S,51>24
19.7012311s,D,43>31
19.7012311s,S,42>30
19.7012311s,S,42>40
19.7012311s,C,31>40
19.7012311s,S,43>31
19.7012311s,C,40>31
19.7012311s,C,31>40
19.7012311s,C,40>31
19.7022316s,S,48>29
19.7042315s,S,24>52
19.7042315s,S,39>50
19.705232s,S,30>28
19.7072325s,S,50>19
19.7072325s,S,36>48
19.7082326s,S,50>21
19.7082326s,S,32>28
19.7082326s,S,32>22
19.7092331s,S,50>49
19.7092331s,S,38>51
19.7092331s,S,50>17
19.7102338s,D,50>23
19.7102338s,C,50>9
19.7102338s,S,50>23
19.7102338s,C,50>9
19.7102338s,C,9>50
19.7102338s,C,9>50
19.7112339s,S,50>40
19.714234s,S,5>50
19.714234s,S,38>43
19.7152341s,S,33>35
19.7152341s,S,24>48
19.7152341s,S,38>0
19.7152341s,S,50>2
19.7152341s,S,19>4
19.7172344s,S,42>37
19.7172344s,S,8>29
19.7192355s,D,52>16
19.7192355s,S,52>16
19.7222359s,S,51>11
19.7222359s,S,32>51
19.7232367s,S,6>45
19.725236s,D,31>35
19.725236s,S,26>1
19.725236s,S,32>33
19.725236s,S,44>19
19.725236s,S,48>45
19.725236s,S,33>54
19.725236s,C,31>11
19.725236s,C,11>31
19.725236s,C,31>11
19.725236s,S,31>35
19.725236s,C,11>31
19.7262368s,S,45>22
19.7272372s,S,21>23
19.7272372s,S,21>32
19.7302379s,S,5>12
19.7302379s,S,21>5
19.7302379s,S,21>40
19.7302379s,S,5>46
19.7312383s,S,40>17
19.7312383s,S,32>21
19.7312383s,S,47>45
19.734239s,S,40>43
19.7362392s,S,50>42
19.7362392s,S,21>15
19.7362392s,S,31>20
19.7362392s,S,21>13
19.7362392s,S,20>39
19.7362392s,S,40>46
19.7362392s,S,40>16
19.7362392s,S,30>38
19.74024s,S,21>37
19.7422406s,S,20>30
19.7422406s,S,52>10
19.7422406s,S,44>54
19.7422406s,S,23>50
19.7442409s,S,51>15
19.7442409s,S,8>2
19.7442409s,S,34>9
19.7462414s,S,32>38
19.7462414s,S,50>2
19.7462414s,S,33>43
19.7462414s,S,38>30
19.7472416s,S,20>47
19.7472416s,S,21>14
19.7472416s,S,33>37
19.7472416s,S,11>14
19.7492427s,S,44>22
19.7492427s,S,44>45
19.7492427s,S,20>42
19.7502437s,D,50>37
19.7502437s,C,50>28
19.7502437s,S,50>37
19.7502437s,C,50>28
19.7502437s,C,28>50
19.7502437s,C,37>3
19.7502437s,C,28>50
19.7502437s,C,3>37
19.7502437s,C,37>3
19.7502437s,C,3>37
19.7522431s,D,32>36
19.7522431s,S,7>22
19.7522431s,C,32>25
19.7522431s,S,32>36
19.7522431s,C,25>32
19.7522431s,C,32>25
19.7522431s,C,25>32
19.7552438s,S,35>40
19.7572437s,S,50>25
19.7572437s,S,15>49
19.7572437s,S,50>17
19.7572437s,S,26>40
19.7582439s,S,38>50
19.7612448s,S,51>38
19.7612448s,S,38>16
19.7612448s,S,53>25
19.7612448s,S,30>6
19.762245s,S,32>46
19.7642458s,S,48>18
19.7642458s,S,20>52
19.765246s,S,7>25
19.765246s,S,21>25
19.765246s,S,37>12
19.7672462s,S,32>3
19.7672462s,S,32>0
19.7672462s,S,42>4
19.7672462s,S,33>53
19.7672462s,S,48>3
19.7732479s,S,50>38
19.7752476s,S,40>37
19.7752476s,S,7>48
19.776248s,D,40>12
19.776248s,S,19>31
19.776248s,S,31>19
19.776248s,S,40>12
19.7772484s,S,50>49
19.7792493s,S,44>42
19.7792493s,S,15>8
19.7792493s,S,44>6
19.7792493s,S,33>19
19.7822491s,S,19>44
19.7822491s,S,50>42
19.7822491s,S,40>53
19.7822491s,S,5>22
19.7822491s,S,40>14
19.7822491s,S,20>1
19.7822491s,S,21>50
19.7832495s,S,52>17
19.7832495s,S,50>40
19.78525s,S,24>52
19.78525s,S,15>19
19.78525s,S,38>29
19.78525s,S,5>24
19.78525s,S,15>0
19.7862505s,D,25>38
19.7862505s,S,19>37
19.7862505s,C,38>54
19.7862505s,C,38>54
19.7862505s,C,54>38
19.7862505s,C,54>38
19.7862505s,S,25>38
19.7872509s,S,36>3
19.7872509s,S,42>25
19.7892509s,S,36>53
19.7892509s,S,24>36
19.7892509s,S,34>3
19.7892509s,S,44>0
19.7902513s,S,40>2
19.7902513s,S,15>51
19.7902513s,S,15>36
19.7912517s,S,31>43
19.7912517s,S,37>50
19.7942521s,S,16>52
19.7982529s,D,48>31
19.7982529s,C,31>42
19.7982529s,C,31>42
19.7982529s,C,42>31
19.7982529s,C,48>24
19.7982529s,C,42>31
19.7982529s,C,48>24
19.7982529s,S,48>31
19.7982529s,C,24>48
19.7982529s,C,24>48
19.8012533s,S,24>46
19.8022537s,S,45>6
19.8022537s,S,42>30
19.8022537s,S,6>42
19.8022537s,S,6>25
19.8032541s,S,32>28
19.8042546s,S,35>3
19.8062548s,S,5>11
19.8062548s,D,50>31
19.8062548s,C,31>15
19.8062548s,C,15>31
19.8062548s,C,31>15
19.8062548s,C,50>14
19.8062548s,C,15>31
19.8062548s,S,50>31
19.8062548s,C,14>50
19.8062548s,C,50>14
19.8062548s,C,14>50
19.807255s,S,11>9
19.8102562s,S,48>29
19.8132566s,S,38>1
19.8132566s,S,51>3
19.8132566s,S,20>39
19.8132566s,S,39>20
19.8152569s,S,51>14
19.8152569s,S,22>17
19.8172566s,S,21>48
19.8172566s,S,33>6
19.8172566s,S,21>46
19.8172566s,S,21>14
19.8172566s,S,30>16
19.8182576s,S,50>17
19.8182576s,S,50>25
19.8202578s,S,40>35
19.8202578s,S,44>23
19.8232576s,S,33>35
19.8232576s,S,42>6
19.8232576s,S,52>48
19.8232576s,S,35>33
19.8242581s,S,44>22
19.8242581s,S,7>54
19.8252585s,S,53>31
19.8282592s,S,21>52
19.8282592s,S,38>5
19.8282592s,S,33>3
19.8282592s,S,5>46
19.8282592s,S,21>13
19.8282592s,S,50>38
19.8282592s,S,21>40
19.8282592s,S,50>5
19.8282592s,S,21>32
19.8292596s,D,20>50
19.8292596s,C,50>21
19.8292596s,C,50>21
19.8292596s,C,21>50
19.8292596s,C,20>42
19.8292596s,C,21>50
19.8292596s,C,42>20
19.8292596s,S,20>50
19.8292596s,C,42>20
19.8292596s,C,20>42
19.8302597s,S,48>21
19.8342603s,S,37>25
19.8342603s,S,11>21
19.8342603s,S,6>54
19.8352607s,S,36>49
19.8362608s,D,33>50
19.8362608s,S,38>3
19.8362608s,C,50>23
19.8362608s,C,50>23
19.8362608s,C,23>50
19.8362608s,S,33>50
19.8362608s,C,23>50
19.8372612s,S,20>34
19.8402616s,S,31>37
19.8402616s,S,35>31
19.8432626s,S,48>19
19.8442627s,S,50>42
19.8442627s,S,50>17
19.8442627s,S,32>46
19.8442627s,S,33>37
19.8442627s,S,51>33
19.8482635s,S,40>42
19.8492649s,S,44>45
19.8512639s,S,38>51
19.8512639s,S,25>48
19.8542652s,S,36>10
19.8542652s,S,50>40
19.8562652s,S,51>42
19.8562652s,S,48>3
19.8562652s,S,7>22
19.8572659s,S,36>32
19.8582663s,S,40>46
19.8582663s,S,32>33
19.8582663s,S,40>16
19.8592832s,S,20>23
19.8592832s,S,47>6
19.8592832s,S,34>4
19.8602836s,S,15>27
19.8602836s,S,15>8
19.863289s,S,30>42
19.863289s,S,19>5
19.8642891s,D,35>32
19.8642891s,C,32>33
19.8642891s,C,32>33
19.8642891s,C,33>32
19.8642891s,C,35>3
19.8642891s,C,33>32
19.8642891s,S,35>32
19.8642891s,C,3>35
19.8642891s,C,35>3
19.8642891s,C,3>35
19.8662682s,S,35>49
19.8662682s,S,38>50
19.8662682s,D,36>50
19.8662682s,S,35>47
19.8662682s,C,50>10
19.8662682s,C,50>10
19.8662682s,C,10>50
19.8662682s,S,36>50
19.8662682s,C,10>50
19.8672704s,S,42>14
19.8672704s,S,24>19
19.8682709s,S,32>21
19.8682709s,S,32>51
19.8682709s,S,32>38
19.8682709s,S,32>3
19.8692903s,S,52>3
19.8702905s,S,7>27
19.8702905s,S,22>44
19.8722907s,S,48>18
19.8722907s,S,24>37
19.8732911s,S,12>40
19.8752914s,S,21>8
19.8752914s,S,21>13
19.8762915s,S,40>37
19.8782921s,S,50>25
19.8782921s,S,42>44
19.8782921s,S,21>52
19.8802924s,S,44>54
19.8802924s,S,40>50
19.8812925s,S,31>50
19.8812925s,S,20>13
19.8832728s,D,32>24
19.8832728s,C,32>35
19.8832728s,C,35>32
19.8832728s,S,32>24
19.8832728s,C,32>35
19.8832728s,C,35>32
19.8842735s,S,5>38
19.8842735s,S,43>28
19.8852737s,S,50>38
19.8852737s,S,24>51
19.8872939s,S,33>29
19.8872939s,S,44>42
19.8872939s,S,21>14
19.8872939s,S,50>42
19.8872939s,S,40>14
19.8872939s,S,40>53
19.8892941s,S,20>39
19.8892941s,S,52>12
19.8892941s,S,20>22
19.8902945s,D,40>1
19.8902945s,C,40>14
19.8902945s,C,14>40
19.8902945s,S,40>1
19.8902945s,C,40>14
19.8902945s,C,14>40
19.8922948s,S,21>11
19.8922948s,S,5>43
19.8922948s,S,38>25
19.8922948s,S,21>48
19.8922948s,S,51>12
19.8942954s,S,44>5
19.8942954s,S,19>44
19.8942954s,S,44>23
19.8942954s,S,31>41
19.8982962s,S,15>49
19.9002762s,S,50>17
19.9002762s,S,50>5
19.902297s,S,30>20
19.902297s,S,50>33
19.9042975s,S,38>20
19.9042975s,S,5>11
19.9062978s,D,35>48
19.9062978s,S,48>32
19.9062978s,C,48>47
19.9062978s,S,31>53
19.9062978s,C,48>47
19.9062978s,S,35>48
19.9062978s,C,47>48
19.9062978s,C,47>48
19.9082984s,S,40>14
19.9082984s,S,6>23
19.9092985s,S,50>36
19.9102989s,S,20>50
19.9102989s,S,50>20
19.9102989s,S,20>53
19.9142994s,S,48>54
19.9142994s,S,45>53
19.9142994s,S,31>48
19.9162795s,S,6>28
19.9162795s,S,38>16
19.9162795s,S,38>3
19.9203008s,S,33>53
19.9203008s,S,52>2
19.9213009s,D,27>31
19.9213009s,S,21>8
19.9213009s,S,34>37
19.9213009s,C,31>10
19.9213009s,C,10>31
19.9213009s,C,31>10
19.9213009s,C,10>31
19.9213009s,S,27>31
19.9233012s,S,51>20
19.9233012s,S,21>5
19.9233012s,S,21>40
19.9233012s,S,38>1
19.9233012s,D,36>21
19.9233012s,S,36>21
19.9252991s,S,44>22
19.9252991s,S,32>22
19.9252991s,S,15>0
19.9252991s,S,15>21
19.9252991s,S,32>46
19.9272824s,S,35>49
19.9272824s,S,37>42
19.9282998s,D,33>31
19.9282998s,S,6>42
19.9282998s,S,44>0
19.9282998s,S,33>31
19.9282998s,C,31>28
19.9282998s,C,28>31
19.9282998s,C,31>28
19.9282998s,C,28>31
19.9302831s,S,42>3
19.9302831s,S,50>42
19.9302831s,S,21>32
19.9302831s,S,50>31
19.9302831s,S,30>32
19.9312835s,S,21>52
19.9312835s,S,43>15
19.9332823s,S,40>35
19.9332823s,S,40>22
19.934283s,S,48>19
19.934283s,S,48>36
19.9403052s,S,50>40
19.9403052s,S,50>25
19.9423028s,S,50>16
19.9423028s,S,48>52
19.9423028s,S,15>8
19.9423028s,S,22>30
19.9423028s,S,50>38
19.9423028s,S,52>20
19.9442861s,S,38>15
19.9452856s,S,42>50
19.9462875s,S,24>53
19.9462875s,S,6>47
19.9473067s,S,37>31
19.9492899s,S,42>51
19.9512879s,S,40>26
19.9512879s,S,33>35
19.9523079s,S,40>17
19.9523079s,S,36>17
19.9533081s,S,25>53
19.9563087s,S,20>34
19.9583061s,S,44>34
19.9583061s,S,31>37
19.963307s,S,15>19
19.963307s,S,15>27
19.9643074s,S,21>46
19.9643074s,S,33>43
19.9643074s,S,40>53
19.9672938s,D,31>23
19.9672938s,C,31>43
19.9672938s,S,31>23
19.9672938s,C,31>43
19.9672938s,C,43>31
19.9672938s,C,43>31
19.9693113s,S,52>13
19.9693113s,S,45>47
19.9693113s,S,21>11
19.9693113s,S,21>48
19.9713119s,S,24>44
19.9713119s,S,32>3
19.9713119s,S,32>0
19.9713119s,S,32>21
19.9713119s,S,5>50
19.9713119s,S,50>5
19.9713119s,S,33>51
19.9733124s,D,17>32
19.9733124s,S,20>13
19.9733124s,S,20>31
19.9733124s,S,17>32
19.9733124s,C,32>51
19.9733124s,C,51>32
19.9733124s,C,32>51
19.9733124s,C,51>32
19.9753127s,S,35>33
19.9753127s,S,24>36
19.9753127s,S,54>48
19.9772933s,S,19>35
19.9772933s,S,1>40
19.9793135s,S,5>22
19.9793135s,S,19>37
19.9793135s,S,40>37
19.9813141s,D,50>45
19.9813141s,S,31>8
19.9813141s,C,50>39
19.9813141s,S,50>45
19.9813141s,C,50>39
19.9813141s,C,39>50
19.9813141s,C,39>50
19.9832935s,S,40>46
19.9832935s,S,40>16
19.9863153s,D,48>53
19.9863153s,S,42>30
19.9863153s,C,48>45
19.9863153s,C,45>48
19.9863153s,C,48>45
19.9863153s,S,48>53
19.9863153s,C,45>48
19.9903161s,S,5>43
19.9932963s,S,21>36
19.9932963s,S,20>50
19.9952968s,S,33>37
19.9963172s,S,44>17
19.9983177s,S,44>23
19.9983177s,S,53>20
19.9983177s,S,20>38
20.0002978s,D,40>48
20.0002978s,S,35>31
20.0002978s,S,42>53
20.0002978s,C,40>26
20.0002978s,S,48>35
20.0002978s,S,40>48
20.0002978s,S,38>3
20.0002978s,S,42>3
20.0002978s,C,40>26
20.0002978s,C,26>40
20.0002978s,C,48>21
20.0002978s,C,26>40
20.0002978s,C,21>48
20.0002978s,C,48>21
20.0002978s,C,21>48
20.0012988s,S,37>33
20.0012988s,S,25>50
20.0023189s,S,20>47
20.0023189s,S,20>22
20.0023189s,S,51>36
20.0023189s,S,5>34
20.0023189s,S,34>18
20.0043188s,S,50>25
20.0043188s,S,50>41
20.0043188s,S,50>16
20.0063191s,S,6>44
20.0063191s,S,21>52
20.0063191s,S,52>16
20.0073198s,S,32>46
20.009299s,S,36>29
20.009299s,S,50>38
20.009299s,S,50>31
20.0103003s,S,22>45
20.0103003s,S,30>13
20.0103003s,S,48>54
20.0123199s,S,6>23
20.015305s,D,6>50
20.015305s,C,50>33
20.015305s,C,33>50
20.015305s,C,50>33
20.015305s,S,6>50
20.015305s,C,33>50
20.0163005s,S,48>7
20.0173111s,S,32>24
20.0173111s,S,24>32
20.0193223s,S,24>12
20.0213225s,S,21>15
20.0213225s,S,21>5
20.0213225s,S,21>40
20.0233011s,S,48>41
20.0233011s,S,25>42
20.0233011s,S,43>41
20.0243209s,S,38>50
20.0243209s,S,38>16
20.0243209s,S,31>27
20.0263026s,S,48>31
20.0273039s,S,15>54
20.0283214s,S,45>44
20.0283214s,S,50>2
20.0293244s,S,50>42
20.0293244s,S,45>50
20.0313247s,S,38>0
20.0333044s,S,21>32
20.0333044s,S,30>54
20.0333044s,S,48>43
20.0333044s,S,48>25
20.0333044s,S,47>1
20.034309s,D,32>54
20.034309s,S,33>54
20.034309s,S,32>28
20.034309s,C,32>3
20.034309s,S,32>54
20.034309s,C,3>32
20.034309s,C,32>3
20.034309s,C,3>32
20.0363104s,S,40>22
20.0383239s,S,44>24
20.0383239s,S,6>33
20.0383239s,S,44>0
20.0393266s,S,51>27
20.0413242s,S,52>24
20.0413242s,S,40>43
20.0413242s,S,40>53
20.0443079s,S,48>32
20.0443079s,S,53>48
20.0453251s,S,50>5
20.0453251s,S,50>41
20.0453251s,S,33>3
20.0463252s,S,40>35
20.0493259s,S,42>37
20.0543271s,S,32>3
20.0543271s,S,42>14
20.0553275s,S,44>19
20.0553275s,S,31>53
20.0593281s,S,21>36
20.0593281s,S,40>5
20.0593281s,S,30>34
20.0593281s,S,33>22
20.0613286s,S,36>48
20.0613286s,S,31>33
20.0613286s,S,19>31
20.0613286s,S,50>49
20.0613286s,S,44>54
20.0613286s,S,31>7
20.0633292s,S,43>29
20.0633292s,S,25>21
20.0643293s,S,23>31
20.0643293s,S,20>13
20.0643293s,S,32>17
20.0663114s,S,15>27
20.0663114s,S,31>20
20.0673142s,S,15>21
20.0673142s,S,50>38
20.0673142s,S,50>17
20.0673142s,S,34>20
20.0673142s,S,50>25
20.0693305s,S,24>52
20.0693305s,S,50>41
20.0693305s,S,50>16
20.0693305s,S,19>48
20.0693305s,S,38>32
20.0693305s,S,42>4
20.0713308s,S,47>41
20.0713308s,S,42>50
20.0743315s,S,32>49
20.0743315s,S,24>51
20.0743315s,S,32>21
20.0813333s,S,5>38
20.0813333s,S,5>22
20.0813333s,S,15>0
20.0813333s,S,15>19
20.0833157s,S,38>30
20.0833157s,S,38>1
20.0853394s,D,50>33
20.0853394s,S,35>5
20.0853394s,S,52>23
20.0853394s,C,50>36
20.0853394s,C,36>50
20.0853394s,C,50>36
20.0853394s,S,50>33
20.0853394s,C,36>50
20.0873373s,D,31>34
20.0873373s,S,22>20
20.0873373s,S,48>41
20.0873373s,C,31>27
20.0873373s,C,27>31
20.0873373s,S,31>34
20.0873373s,C,31>27
20.0873373s,C,27>31
20.0913161s,S,32>22
20.0913161s,S,35>4
20.0923171s,S,50>6
20.0943174s,S,33>51
20.0943174s,S,50>41
20.0943174s,S,50>2
20.0943174s,S,20>34
20.0953181s,S,50>42
20.0993183s,S,48>52
20.0993183s,S,48>43
20.1023193s,S,43>4
20.1023193s,S,37>40
20.1023193s,S,48>35
20.1053194s,S,47>18
20.1053194s,S,40>16
20.1053194s,S,40>46
20.106321s,S,33>6
20.106321s,S,45>5
20.1103236s,S,15>41
20.1123403s,S,24>18
20.1123403s,S,5>19
20.114403s,S,6>45
20.114403s,S,32>30
20.114403s,S,20>52
20.114403s,S,6>44
20.114403s,S,48>40
20.114403s,S,32>0
20.114403s,S,50>45
20.114403s,S,25>35
20.1163226s,S,35>33
20.1163226s,S,31>35
20.1163226s,S,54>32
20.1193418s,S,50>41
20.1193418s,S,40>53
20.1193418s,S,50>5
20.1203419s,D,6>32
20.1203419s,S,42>27
20.1203419s,S,20>31
20.1203419s,S,20>1
20.1203419s,C,32>16
20.1203419s,C,16>32
20.1203419s,C,32>16
20.1203419s,S,6>32
20.1203419s,C,16>32
20.122404s,S,21>13
20.122404s,S,21>15
20.122404s,S,21>5
20.122404s,S,21>40
20.124343s,S,52>21
20.1253264s,S,20>47
20.1253264s,S,38>20
20.1263433s,S,50>49
20.1263433s,S,50>38
20.129344s,S,42>6
20.129344s,S,40>37
20.129344s,S,40>43
20.1313442s,S,50>16
20.1333266s,S,42>50
20.1333266s,S,50>49
20.1333266s,S,50>37
20.1343291s,S,52>1
20.1343291s,S,32>38
20.1343291s,S,38>5
20.1343291s,S,30>28
20.1363463s,S,44>5
20.1363463s,S,48>36
20.1363463s,S,21>32
20.1363463s,S,48>25
20.1363463s,S,24>53
20.1383466s,D,32>44
20.1383466s,S,33>53
20.1383466s,D,40>38
20.1383466s,C,32>22
20.1383466s,C,22>32
20.1383466s,S,32>44
20.1383466s,C,32>22
20.1383466s,C,38>15
20.1383466s,C,22>32
20.1383466s,C,15>38
20.1383466s,C,38>15
20.1383466s,C,40>42
20.1383466s,C,15>38
20.1383466s,S,40>38
20.1383466s,C,40>42
20.1383466s,C,42>40
20.1383466s,C,42>40
20.1403472s,S,31>41
20.1403472s,S,40>21
20.1403472s,S,44>11
20.1423465s,S,50>2
20.1423465s,S,36>3
20.1423465s,S,47>53
20.1453305s,S,43>38
20.1463476s,S,44>0
20.1463476s,S,44>45
20.1503312s,S,25>38
20.1513319s,S,32>49
20.1513319s,S,32>46
20.152349s,S,24>19
20.1533491s,S,38>3
20.1533491s,S,33>50
20.1554127s,S,32>28
20.1574124s,S,33>54
20.1574124s,S,33>28
20.1574124s,S,20>13
20.1574124s,S,17>44
20.1574124s,S,20>54
20.159413s,S,35>9
20.1614126s,S,19>23
20.1614126s,S,40>22
20.1614126s,S,32>48
20.1634138s,S,50>17
20.1673524s,S,48>52
20.1673524s,S,48>43
20.1673524s,S,48>54
20.1693351s,S,15>54
20.1693351s,S,31>7
20.1693351s,S,31>53
20.1693351s,S,15>27
20.1703355s,S,47>24
20.1723396s,D,48>50
20.1723396s,S,21>46
20.1723396s,S,6>33
20.1723396s,C,50>31
20.1723396s,C,31>50
20.1723396s,C,48>29
20.1723396s,C,50>31
20.1723396s,C,29>48
20.1723396s,C,48>29
20.1723396s,C,31>50
20.1723396s,S,48>50
20.1723396s,C,29>48
20.1763393s,S,50>40
20.1773397s,S,52>6
20.1773397s,S,50>25
20.1783548s,S,32>24
20.1783548s,S,32>21
20.1803407s,S,52>13
20.1833381s,S,40>2
20.1853574s,S,34>27
20.190342s,S,42>45
20.1913433s,S,50>42
20.1933418s,S,50>5
