t,c,d
15.7849748s,S,11>18
15.7869754s,S,8>3
15.7879755s,S,17>22
15.7899758s,S,8>12
15.7899758s,S,22>17
15.7909762s,S,14>7
15.7909762s,S,8>1
15.7909762s,S,8>16
15.7929765s,S,1>6
15.7929765s,S,12>13
15.7949767s,S,11>6
15.7949767s,S,11>4
15.7949767s,S,5>20
15.7979777s,S,9>10
15.799978s,S,3>16
15.799978s,S,1>8
15.799978s,S,8>2
15.799978s,S,10>22
15.799978s,D,20>11
15.799978s,C,20>10
15.799978s,S,20>11
15.799978s,C,20>10
15.799978s,C,10>20
15.799978s,C,10>20
15.8019782s,S,16>25
15.8019782s,S,25>14
15.8019782s,D,25>19
15.8019782s,S,8>25
15.8019782s,S,4>17
15.8019782s,S,4>20
15.8019782s,S,7>5
15.8019782s,S,25>19
15.8039788s,S,1>7
15.8039788s,S,1>20
15.8039788s,S,1>19
15.8069795s,S,24>21
15.8069795s,S,24>3
15.8069795s,S,12>22
15.8089797s,S,20>0
15.8169855s,S,3>24
15.8199862s,S,1>15
15.8199862s,S,14>16
15.823987s,D,10>23
15.823987s,S,3>8
15.823987s,S,8>5
15.823987s,S,8>3
15.823987s,S,9>7
15.823987s,S,10>23
15.8259688s,S,0>21
15.8279682s,S,3>0
15.8279682s,S,3>9
15.8279682s,S,4>10
15.8279682s,S,18>7
15.8299883s,S,11>15
15.8299883s,S,1>11
15.8299883s,S,17>14
15.8309885s,S,8>14
15.8309885s,S,23>18
15.8309885s,S,18>5
15.8329682s,S,7>12
15.8349893s,S,0>17
15.8349893s,S,0>11
15.8359894s,S,6>2
15.8359894s,S,6>11
15.8399902s,S,12>2
15.8419908s,D,14>18
15.8419908s,S,8>22
15.8419908s,C,18>13
15.8419908s,C,13>18
15.8419908s,C,18>13
15.8419908s,C,14>20
15.8419908s,C,13>18
15.8419908s,C,14>20
15.8419908s,C,20>14
15.8419908s,S,14>18
15.8419908s,C,20>14
15.8439911s,S,14>22
15.8439911s,S,9>5
15.8439911s,S,4>9
15.8449912s,S,25>6
15.8449912s,S,6>10
15.8459916s,S,22>18
15.8459916s,S,22>17
15.8489715s,S,15>8
15.8519927s,S,20>18
15.8529931s,D,17>1
15.8529931s,C,1>11
15.8529931s,S,17>1
15.8529931s,C,11>1
15.8529931s,C,1>11
15.8529931s,C,11>1
15.8549934s,S,12>10
15.8549934s,S,12>14
15.8559935s,S,8>0
15.8559935s,S,10>22
15.8559935s,S,8>15
15.8559935s,S,10>7
15.8569939s,S,16>8
15.8569939s,S,8>23
15.8569939s,S,24>16
15.8579941s,S,2>13
15.8579941s,S,3>11
15.8579941s,S,2>15
15.8589942s,S,23>19
15.8589942s,S,8>2
15.8589942s,S,23>0
15.8589942s,S,3>10
15.8589942s,S,25>11
15.8609944s,S,0>25
15.8619949s,S,0>15
15.8619949s,S,1>13
15.862995s,S,24>0
15.8650331s,S,0>20
15.8650331s,S,15>22
15.8669958s,S,9>12
15.8669958s,S,14>8
15.867996s,S,5>22
15.8689964s,S,4>13
15.8699965s,S,15>11
15.8699965s,S,16>6
15.8699965s,S,1>0
15.8699965s,S,8>1
15.8719968s,S,23>10
15.8719968s,S,4>6
15.8739973s,S,12>9
15.876998s,S,25>15
15.8789983s,S,23>18
15.8789983s,S,18>19
15.8829994s,D,10>21
15.8829994s,S,20>19
15.8829994s,S,3>18
15.8829994s,S,10>21
15.8849993s,S,18>0
15.8869999s,S,11>18
15.888s,S,8>14
15.8910007s,D,6>22
15.8910007s,S,6>22
15.8910007s,S,14>0
15.893001s,S,1>17
15.893001s,S,24>19
15.893001s,S,20>15
15.893001s,S,20>17
15.8950015s,S,20>11
15.8950015s,S,11>20
15.8950015s,D,15>17
15.8950015s,C,17>3
15.8950015s,C,17>3
15.8950015s,C,3>17
15.8950015s,C,15>7
15.8950015s,C,3>17
15.8950015s,S,15>17
15.8950015s,C,7>15
15.8950015s,C,15>7
15.8950015s,C,7>15
15.8970018s,S,25>0
15.8970018s,S,4>7
15.8980022s,S,7>1
15.9000025s,S,12>18
15.9000025s,S,8>22
15.9000025s,S,24>20
15.9000025s,S,8>2
15.902003s,D,7>19
15.902003s,S,9>2
15.902003s,S,1>20
15.902003s,S,17>22
15.902003s,S,7>19
15.902003s,S,8>1
15.902003s,S,1>7
15.902003s,S,8>3
15.9040033s,S,19>25
15.9040033s,S,18>14
15.9040033s,S,3>25
15.9040033s,S,25>17
15.9040033s,S,3>20
15.9040033s,S,7>13
15.9040033s,S,4>18
15.907004s,S,12>3
15.9090045s,S,12>11
15.9100047s,S,15>20
15.9110048s,D,17>15
15.9110048s,S,1>15
15.9110048s,S,10>2
15.9110048s,S,10>7
15.9110048s,S,1>12
15.9110048s,C,15>17
15.9110048s,C,17>15
15.9110048s,C,15>17
15.9110048s,C,17>15
15.9110048s,S,17>15
15.9130054s,S,16>14
15.9130054s,D,19>17
15.9130054s,C,17>15
15.9130054s,C,17>15
15.9130054s,C,15>17
15.9130054s,S,19>17
15.9130054s,C,15>17
15.9150056s,D,13>23
15.9150056s,S,13>23
15.9170062s,S,14>10
15.9170062s,S,14>2
15.9180063s,S,10>9
15.9190064s,S,18>25
15.9190064s,S,5>18
15.9220071s,S,11>7
15.9230072s,S,8>16
15.9240077s,S,23>25
15.9250078s,S,12>10
15.9250078s,S,3>9
15.9250078s,S,3>0
15.9260079s,S,0>16
15.9260079s,S,0>11
15.9260079s,S,0>14
15.9270081s,D,14>20
15.9270081s,S,0>19
15.9270081s,S,21>0
15.9270081s,C,14>13
15.9270081s,C,13>14
15.9270081s,S,14>20
15.9270081s,C,14>13
15.9270081s,C,13>14
15.9290083s,S,17>13
15.9290083s,S,11>15
15.9300087s,S,3>7
15.9310089s,S,23>15
15.9330094s,S,15>13
15.9340096s,S,1>17
15.9340096s,S,25>23
15.9350097s,S,21>10
15.9360098s,S,6>25
15.9370102s,S,6>5
15.9370102s,S,6>2
15.9370102s,S,8>19
15.9370102s,S,8>13
15.9370102s,S,8>15
15.9370102s,S,5>6
15.9390105s,D,15>16
15.9390105s,D,16>11
15.9390105s,S,8>21
15.9390105s,S,9>1
15.9390105s,S,8>3
15.9390105s,S,15>16
15.9390105s,S,16>11
15.9430116s,D,10>17
15.9430116s,C,17>9
15.9430116s,C,17>9
15.9430116s,C,9>17
15.9430116s,C,10>13
15.9430116s,C,9>17
15.9430116s,C,13>10
15.9430116s,S,10>17
15.9430116s,C,10>13
15.9430116s,C,13>10
15.9450116s,S,4>23
15.9450116s,S,8>5
15.9450116s,S,8>22
15.9450116s,S,10>11
15.946012s,S,18>11
15.9520131s,S,4>10
15.9520131s,S,12>7
15.9550138s,S,20>5
15.9550138s,S,23>18
15.9550138s,S,7>2
15.9550138s,S,23>13
15.9550138s,S,23>0
15.957014s,S,17>8
15.957014s,S,3>11
15.957014s,S,1>13
15.9590146s,S,2>13
15.960015s,S,1>8
15.9620153s,S,10>15
15.9620153s,S,8>12
15.9620153s,S,1>9
15.9630154s,S,4>11
15.965016s,D,13>22
15.965016s,S,9>18
15.965016s,S,13>22
15.965016s,S,17>23
15.965016s,S,13>17
15.9680166s,S,10>2
15.9700169s,S,5>8
15.971017s,S,15>18
15.9730176s,S,16>3
15.9750179s,S,8>2
15.9750179s,S,12>8
15.9770184s,S,18>4
15.9790187s,D,21>22
15.9790187s,S,11>12
15.9790187s,S,8>17
15.9790187s,S,17>19
15.9790187s,S,21>22
15.9810192s,S,17>25
15.9830198s,S,19>7
15.9840199s,S,17>10
15.98502s,S,3>6
15.9870203s,S,10>14
15.9870203s,S,17>0
15.9870203s,S,0>23
15.9870203s,S,14>1
15.9870203s,S,18>23
15.9890209s,S,1>14
15.9890209s,S,1>9
15.9920212s,S,20>21
15.9920212s,S,8>16
15.9920212s,S,3>8
15.9940218s,D,11>17
15.9940218s,S,1>16
15.9940218s,S,24>22
15.9940218s,C,17>14
15.9940218s,C,14>17
15.9940218s,C,11>6
15.9940218s,C,17>14
15.9940218s,S,11>17
15.9940218s,C,6>11
15.9940218s,C,14>17
15.9940218s,C,11>6
15.9940218s,C,6>11
15.9960221s,D,19>22
15.9960221s,S,16>6
15.9960221s,S,25>18
15.9960221s,S,13>11
15.9960221s,S,19>22
15.9980226s,S,22>6
15.9980226s,S,1>20
15.9980226s,S,1>13
16.0000232s,D,25>22
16.0000232s,D,10>16
16.0000232s,S,24>0
16.0000232s,S,25>22
16.0000232s,C,10>2
16.0000232s,C,2>10
16.0000232s,S,10>16
16.0000232s,C,2>10
16.0000232s,C,10>2
16.0020032s,D,7>16
16.0020032s,S,1>6
16.0020032s,S,14>5
16.0020032s,S,14>0
16.0020032s,S,1>15
16.0020032s,S,7>16
16.0030239s,S,0>17
16.0030239s,S,20>19
16.0050241s,S,8>0
16.0050241s,S,4>11
16.0050241s,S,4>15
16.0050241s,S,23>25
16.0050241s,S,23>11
16.0100254s,S,10>2
16.0110255s,S,23>17
16.0120256s,S,0>22
16.0140259s,D,18>6
16.0140259s,C,18>19
16.0140259s,S,18>6
16.0140259s,C,18>19
16.0140259s,C,19>18
16.0140259s,C,19>18
16.0160094s,S,11>16
16.0170266s,S,8>22
16.0170266s,S,12>6
16.0170266s,S,22>13
16.018027s,S,8>15
16.018027s,S,12>5
16.0190271s,D,17>18
16.0190271s,S,18>20
16.0190271s,C,18>5
16.0190271s,C,18>5
16.0190271s,C,17>19
16.0190271s,C,5>18
16.0190271s,C,17>19
16.0190271s,C,5>18
16.0190271s,S,17>18
16.0190271s,C,19>17
16.0190271s,C,19>17
16.0210274s,D,6>19
16.0210274s,S,15>1
16.0210274s,S,8>13
16.0210274s,S,11>0
16.0210274s,S,15>13
16.0210274s,S,6>19
16.0230247s,S,25>3
16.0230247s,S,3>9
16.0230247s,S,25>0
16.0260283s,S,10>22
16.0260283s,S,23>4
16.0280289s,S,3>10
16.0300291s,D,13>19
16.0300291s,S,13>19
16.0320086s,S,11>4
16.0320086s,S,13>15
16.0340305s,S,18>22
16.0360305s,S,0>14
16.0360305s,S,17>11
16.0360305s,S,24>3
16.0360305s,S,0>15
16.0360305s,S,11>25
16.0380311s,S,6>2
16.0400313s,S,20>15
16.0420319s,S,0>24
16.0420319s,S,19>0
16.0420319s,S,20>14
16.0450326s,S,21>8
16.0450326s,S,22>21
16.0470328s,S,5>14
16.048033s,S,14>22
16.048033s,S,8>12
16.048033s,S,10>21
16.0510337s,S,1>14
16.0510337s,S,1>19
16.0520338s,S,23>16
16.0520338s,S,0>11
16.0530342s,S,0>16
16.0540343s,S,10>15
16.0540343s,S,10>6
16.0540343s,S,16>23
16.0540343s,S,3>16
16.0540343s,S,16>3
16.0560346s,S,15>23
16.0560346s,S,25>16
16.0580352s,S,8>23
16.0580352s,S,8>16
16.0590353s,S,17>16
16.0590353s,S,18>17
16.062036s,S,15>14
16.062036s,D,14>24
16.062036s,S,8>5
16.062036s,S,14>24
16.0640362s,S,6>17
16.0660388s,S,7>11
16.0660388s,S,16>15
16.068037s,S,13>20
16.0700376s,S,1>16
16.0700376s,S,1>22
16.0710377s,S,18>3
16.0740381s,S,23>17
16.0740381s,S,5>12
16.0760387s,S,17>11
16.0760387s,S,3>20
16.0760387s,S,19>24
16.0760387s,S,22>19
16.0760387s,S,11>20
16.0770391s,S,17>0
16.0770391s,S,16>10
16.0770391s,S,17>25
16.0810399s,S,3>12
16.0850243s,S,0>19
16.0850243s,S,10>7
16.0860382s,S,8>19
16.0860382s,S,8>0
16.0860382s,S,23>11
16.0860382s,S,8>21
16.0890389s,S,8>14
16.0910395s,D,10>19
16.0910395s,S,18>12
16.0910395s,S,19>13
16.0910395s,S,25>11
16.0910395s,C,10>14
16.0910395s,S,22>25
16.0910395s,C,14>10
16.0910395s,C,10>14
16.0910395s,S,10>19
16.0910395s,C,14>10
16.0930213s,S,16>0
16.0950259s,S,1>21
16.0950259s,S,16>7
16.0950259s,S,1>12
16.0960263s,S,4>15
16.0970265s,S,8>25
16.0990264s,S,20>21
16.0990264s,S,20>25
16.1000412s,S,10>12
16.1010417s,S,8>13
16.1020418s,S,17>2
16.1030419s,D,21>16
16.1030419s,S,21>16
16.1040423s,S,25>1
16.1040423s,S,6>25
16.1050425s,D,13>16
16.1050425s,C,13>9
16.1050425s,S,13>16
16.1050425s,C,13>9
16.1050425s,C,9>13
16.1050425s,C,9>13
16.1070427s,S,18>4
16.1070427s,S,6>18
16.1090433s,D,7>21
16.1090433s,S,14>12
16.1090433s,C,7>5
16.1090433s,C,7>5
16.1090433s,C,5>7
16.1090433s,S,7>21
16.1090433s,C,5>7
16.112044s,S,21>0
16.1130441s,S,15>0
16.1130441s,S,14>5
16.1130441s,S,15>1
16.1130441s,S,1>0
16.1150271s,S,12>1
16.1150271s,S,18>25
16.1180453s,S,18>2
16.1190455s,S,12>22
16.1190455s,S,17>7
16.1190455s,S,11>17
16.1200459s,S,0>3
16.1200459s,S,13>12
16.1230287s,S,24>19
16.1230287s,S,23>18
16.1230287s,S,16>11
16.1230287s,S,16>6
16.1230287s,S,7>3
16.1260294s,S,20>19
16.1290312s,S,8>12
16.1290312s,S,1>9
16.1290312s,D,11>24
16.1290312s,C,11>2
16.1290312s,C,2>11
16.1290312s,S,11>24
16.1290312s,C,2>11
16.1290312s,C,11>2
16.1340489s,S,23>4
16.1340489s,S,16>24
16.1340489s,S,16>23
16.1340489s,S,3>18
16.1340489s,S,17>6
16.1380497s,S,19>6
16.1390498s,S,6>5
16.1400503s,S,3>16
16.1410504s,S,8>13
16.1410504s,S,8>5
16.1430507s,S,18>3
16.1430507s,S,8>15
16.1430507s,S,10>16
16.1450515s,S,8>23
16.1470518s,S,1>22
16.1470518s,S,10>15
16.1470518s,S,10>9
16.1470518s,S,10>6
16.1480519s,S,1>25
16.1480519s,S,0>14
16.1520527s,S,25>14
16.1520527s,S,25>0
16.1520527s,S,18>15
16.1520527s,S,4>18
16.1530534s,S,17>18
16.1530534s,S,15>2
16.1530534s,S,10>5
16.1530534s,S,13>11
16.1550537s,S,1>9
16.1550537s,S,5>10
16.1550537s,S,1>14
16.1560538s,S,6>9
16.1570543s,S,19>10
16.1600373s,S,19>8
16.1600373s,S,20>14
16.1600373s,S,13>22
16.1640558s,S,24>14
16.1650559s,S,8>1
16.1680566s,D,6>20
16.1680566s,S,25>11
16.1680566s,S,8>19
16.1680566s,S,11>25
16.1680566s,S,25>17
16.1680566s,C,6>12
16.1680566s,C,20>1
16.1680566s,S,6>20
16.1680566s,C,1>20
16.1680566s,C,20>1
16.1680566s,C,12>6
16.1680566s,C,1>20
16.1680566s,C,6>12
16.1680566s,C,12>6
16.1700568s,S,18>9
16.1700568s,S,17>25
16.1700568s,S,13>3
16.1721365s,S,8>0
16.1721365s,S,23>25
16.1721365s,S,5>11
16.1721365s,S,8>12
16.1721365s,S,11>17
16.1740547s,S,10>11
16.1740547s,S,24>0
16.1760409s,S,15>10
16.1770413s,S,21>7
16.1780573s,D,14>23
16.1780573s,S,16>13
16.1780573s,S,7>17
16.1780573s,S,0>25
16.1780573s,S,0>15
16.1780573s,S,17>7
16.1780573s,S,3>13
16.1780573s,S,14>23
16.1811081s,S,14>7
16.1811081s,S,0>16
16.1811081s,S,25>8
16.1830421s,S,23>17
16.1830421s,S,3>6
16.1840434s,D,17>9
16.1840434s,S,25>19
16.1840434s,C,17>7
16.1840434s,S,17>9
16.1840434s,C,17>7
16.1840434s,C,7>17
16.1840434s,C,7>17
16.1850435s,S,19>23
16.1860589s,D,25>21
16.1860589s,S,7>10
16.1860589s,S,7>9
16.1860589s,C,25>23
16.1860589s,S,25>21
16.1860589s,C,25>23
16.1860589s,C,23>25
16.1860589s,C,23>25
16.1880592s,D,13>21
16.1880592s,S,4>17
16.1880592s,S,20>17
16.1880592s,C,13>8
16.1880592s,S,13>21
16.1880592s,C,13>8
16.1880592s,C,8>13
16.1880592s,C,8>13
16.1900597s,S,23>11
16.1900597s,S,13>15
16.1900597s,D,7>23
16.1900597s,S,16>21
16.1900597s,S,17>23
16.1900597s,S,21>16
16.1900597s,S,21>25
16.1900597s,S,7>23
16.1930458s,S,18>2
16.1930458s,S,15>14
16.1950622s,D,2>23
16.1950622s,S,2>23
16.1950622s,S,18>22
16.1990477s,S,16>15
16.1990477s,S,8>3
16.1990477s,S,8>1
16.1990477s,S,17>10
16.2000479s,S,18>20
16.203048s,S,0>1
16.2050485s,S,1>7
16.2050485s,S,1>0
16.2050485s,S,15>8
16.2050485s,S,1>8
16.2060486s,S,20>15
16.2060486s,S,20>21
16.2140503s,S,9>17
16.2140503s,S,13>2
16.2140503s,S,13>5
16.2140503s,S,24>11
16.215051s,S,22>12
16.217051s,S,8>14
16.217051s,S,11>5
16.217051s,S,21>19
16.2190512s,S,19>7
16.2190512s,S,16>8
16.2200522s,S,8>2
16.2200522s,S,1>19
16.2200522s,S,1>14
16.2200522s,S,14>20
16.2220519s,S,3>0
16.2240528s,S,3>18
16.2240528s,S,10>22
16.2250538s,D,11>22
16.2250538s,S,8>21
16.2250538s,C,11>23
16.2250538s,S,11>22
16.2250538s,C,23>11
16.2250538s,C,22>21
16.2250538s,C,11>23
16.2250538s,C,23>11
16.2250538s,C,21>22
16.2250538s,C,22>21
16.2250538s,C,21>22
16.2270528s,D,17>14
16.2270528s,S,17>2
16.2270528s,C,17>25
16.2270528s,S,17>6
16.2270528s,C,14>6
16.2270528s,S,17>14
16.2270528s,C,25>17
16.2270528s,C,17>25
16.2270528s,C,6>14
16.2270528s,C,14>6
16.2270528s,C,6>14
16.2270528s,C,25>17
16.2280544s,S,23>16
16.2300541s,S,4>9
16.2300541s,S,25>6
16.2300541s,S,24>19
16.2310543s,S,7>6
16.2310543s,S,20>13
16.2330533s,S,17>22
16.2330533s,S,6>17
16.2350542s,S,6>2
16.2360546s,S,1>15
16.2360546s,S,21>13
16.2370547s,S,17>20
16.2370547s,S,8>3
16.2380549s,S,10>9
16.2380549s,S,10>6
16.2380549s,S,10>15
16.2400551s,S,10>25
16.2400551s,S,17>9
16.2400551s,S,10>5
16.2430549s,S,17>4
16.2430549s,S,5>13
16.2440551s,S,7>13
16.2440551s,S,18>9
16.2450552s,S,15>18
16.2450552s,S,18>15
16.2460556s,S,23>14
16.2460556s,S,7>4
16.2470561s,S,20>11
16.2470561s,S,20>19
16.2500576s,S,16>14
16.2500576s,D,13>25
16.2500576s,S,6>16
16.2500576s,S,25>16
16.2500576s,S,25>10
16.2500576s,S,13>16
16.2500576s,C,13>4
16.2500576s,C,13>4
16.2500576s,C,4>13
16.2500576s,S,13>25
16.2500576s,C,4>13
16.2520576s,S,16>6
16.2520576s,S,23>2
16.2520576s,S,18>12
16.2520576s,S,23>7
16.2550583s,S,15>5
16.2550583s,S,4>6
16.2560587s,S,8>19
16.2560587s,S,6>7
16.2570588s,S,15>4
16.2570588s,S,23>19
16.2570588s,S,19>25
16.2600592s,S,14>8
16.2600592s,S,8>22
16.2610596s,D,18>24
16.2610596s,S,13>7
16.2610596s,S,5>9
16.2610596s,C,18>25
16.2610596s,S,18>24
16.2610596s,C,18>25
16.2610596s,C,25>18
16.2610596s,C,25>18
16.2640603s,S,1>8
16.2650605s,S,10>11
16.2650605s,S,14>7
16.2660615s,S,17>16
16.2660615s,D,7>22
16.2660615s,C,22>10
16.2660615s,C,7>3
16.2660615s,C,22>10
16.2660615s,C,3>7
16.2660615s,C,10>22
16.2660615s,S,7>22
16.2660615s,C,7>3
16.2660615s,C,3>7
16.2660615s,C,10>22
16.2680611s,S,10>7
16.2680611s,S,8>21
16.2680611s,S,8>17
16.2680611s,S,8>15
16.2690619s,D,2>25
16.2690619s,S,2>25
16.2710618s,S,15>11
16.2770632s,S,20>18
16.2770632s,S,21>20
16.2770632s,S,21>25
16.2770632s,S,25>21
16.2780633s,S,13>12
16.2780633s,S,17>18
16.2790638s,S,3>12
16.2800639s,S,11>16
16.2800639s,S,25>0
16.2800639s,S,22>11
16.2800639s,S,25>14
16.2810646s,S,1>6
16.2810646s,S,12>22
16.284065s,S,17>1
16.2850651s,S,25>20
16.287066s,S,15>16
16.287066s,S,16>8
16.287066s,S,16>1
16.287066s,D,21>17
16.287066s,C,17>20
16.287066s,C,17>20
16.287066s,S,21>17
16.287066s,C,20>17
16.287066s,C,20>17
16.2880661s,D,12>16
16.2880661s,S,17>8
16.2880661s,S,14>17
16.2880661s,S,12>16
16.2880661s,C,16>6
16.2880661s,C,6>16
16.2880661s,C,16>6
16.2880661s,C,6>16
16.2900664s,D,25>23
16.2900664s,C,25>10
16.2900664s,S,25>23
16.2900664s,C,25>10
16.2900664s,C,10>25
16.2900664s,C,10>25
16.2920666s,D,22>10
16.2920666s,C,22>18
16.2920666s,S,22>10
16.2920666s,C,18>22
16.2920666s,C,22>18
16.2920666s,C,18>22
16.2940675s,S,17>13
16.2940675s,S,13>17
16.2940675s,S,11>24
16.2940675s,S,21>1
16.2960677s,S,7>2
16.2960677s,S,18>11
16.2960677s,S,1>0
16.2980683s,S,8>16
16.3010684s,S,10>4
16.3010684s,S,19>22
16.3010684s,S,7>14
16.3020694s,S,16>11
16.3030695s,S,11>3
16.3050698s,S,15>10
16.3050698s,S,0>23
16.3050698s,S,8>14
16.3090703s,S,0>14
16.3090703s,S,8>22
16.3090703s,S,8>21
16.3090703s,S,2>18
16.3120713s,S,13>7
16.3120713s,S,13>22
16.3120713s,S,20>25
16.3120713s,S,14>2
16.3140721s,S,14>22
16.3140721s,S,20>6
16.3180727s,S,17>10
16.3180727s,S,3>9
16.320072s,S,25>13
16.320072s,S,13>1
16.320072s,S,17>2
16.320072s,S,0>17
16.320072s,S,0>15
16.3210733s,S,17>8
16.3210733s,S,8>17
16.3240732s,S,10>16
16.3240732s,S,13>3
16.3250733s,S,5>20
16.3250733s,S,6>22
16.3260737s,S,10>5
16.3280737s,S,1>12
16.3280737s,S,1>15
16.3280737s,S,19>1
16.3300742s,S,10>17
16.3300742s,S,10>6
16.3310747s,S,13>23
16.3320754s,S,5>15
16.3350758s,S,14>12
16.3360765s,S,6>5
16.3380759s,S,18>15
16.3380759s,S,18>0
16.3380759s,S,22>7
16.3390766s,S,7>12
16.3390766s,S,19>7
16.3390766s,S,18>23
16.3390766s,S,18>11
16.3400767s,S,17>21
16.3410768s,S,18>17
16.3410768s,S,24>18
16.3410768s,S,18>24
16.342077s,S,10>3
16.342077s,S,10>4
16.3430774s,S,17>16
16.3430774s,S,17>6
16.3430774s,S,14>8
16.3430774s,S,20>21
16.3450777s,S,16>14
16.3450777s,S,14>16
16.3460778s,S,21>8
16.3460778s,S,21>1
16.3460778s,S,22>0
16.3470785s,S,10>22
16.3490788s,S,15>22
16.3490788s,S,11>25
16.3490788s,S,3>11
16.3520809s,S,20>4
16.3520809s,S,17>23
16.3520809s,S,17>8
16.3550807s,S,25>2
16.3560817s,S,8>5
16.3560817s,S,8>15
16.3560817s,S,25>15
16.3560817s,S,13>17
16.358082s,S,17>4
16.358082s,S,25>19
16.358082s,S,17>10
16.3600828s,D,7>20
16.3600828s,S,25>3
16.3600828s,S,2>7
16.3600828s,C,7>6
16.3600828s,C,7>6
16.3600828s,S,7>20
16.3600828s,C,6>7
16.3600828s,C,6>7
16.3610833s,S,15>8
16.3620837s,S,6>3
16.3620837s,S,6>7
16.3620837s,S,7>16
16.3640828s,S,16>0
16.3640828s,S,13>5
16.3640828s,S,8>16
16.3640828s,S,16>1
16.3640828s,S,8>23
16.3640828s,S,21>0
16.3640828s,S,25>11
16.3640828s,S,13>22
16.3650844s,S,13>2
16.3690846s,S,20>19
16.3690846s,D,22>20
16.3690846s,C,20>11
16.3690846s,C,20>11
16.3690846s,C,11>20
16.3690846s,C,22>13
16.3690846s,C,11>20
16.3690846s,S,22>20
16.3690846s,C,13>22
16.3690846s,C,22>13
16.3690846s,C,13>22
16.3700853s,D,2>19
16.3700853s,S,17>18
16.3700853s,S,17>2
16.3700853s,S,2>19
16.3720847s,D,16>20
16.3720847s,D,11>19
16.3720847s,S,23>25
16.3720847s,C,16>12
16.3720847s,S,13>1
16.3720847s,S,16>20
16.3720847s,C,16>12
16.3720847s,C,12>16
16.3720847s,C,20>18
16.3720847s,C,12>16
16.3720847s,C,20>18
16.3720847s,S,11>19
16.3720847s,C,18>20
16.3720847s,C,18>20
16.373086s,S,1>21
16.373086s,S,1>6
16.3750857s,S,11>10
16.3750857s,S,20>13
16.3750857s,S,11>24
16.3760864s,S,7>14
16.3760864s,S,7>18
16.3760864s,S,25>1
16.3790868s,S,16>15
16.3790868s,S,16>11
16.3820878s,S,19>13
16.3820878s,S,10>12
16.3820878s,S,17>0
16.3830879s,S,21>24
16.3830879s,S,21>20
16.3830879s,S,14>1
16.3860883s,S,1>8
16.3871092s,D,12>21
16.3871092s,S,18>12
16.3871092s,S,10>23
16.3871092s,S,18>23
16.3871092s,S,12>21
16.3891098s,S,21>10
16.3901099s,S,14>17
16.3911101s,D,18>21
16.3911101s,S,15>20
16.3911101s,S,18>21
16.3931103s,S,13>23
16.3931103s,S,13>7
16.3941107s,S,19>25
16.3941107s,S,19>1
16.3941107s,D,9>24
16.3941107s,S,9>24
16.396111s,S,14>2
16.396111s,S,15>11
16.396111s,S,3>25
16.3981116s,S,17>13
16.3981116s,S,17>1
16.4001118s,S,0>19
16.4001118s,S,8>25
16.4001118s,S,10>15
16.4001118s,S,17>4
16.4021124s,S,10>22
16.4041126s,S,7>1
16.4051131s,S,25>0
16.4051131s,S,25>14
16.4071133s,S,13>12
16.410121s,S,17>10
16.410121s,S,17>18
16.4121143s,S,0>23
16.4121143s,S,13>19
16.4131147s,S,10>4
16.4141148s,S,15>5
16.4161154s,S,25>20
16.4161154s,S,11>18
16.4181156s,S,1>12
16.4181156s,S,1>15
16.4211163s,S,19>22
16.4211163s,S,2>17
16.4211163s,S,18>3
16.4211163s,S,17>2
16.4211163s,S,18>4
16.4232019s,S,3>24
16.4232019s,S,1>21
16.4232019s,S,1>25
16.4232019s,S,10>17
16.4232019s,S,10>6
16.4261173s,S,11>13
16.4261173s,S,2>8
16.4301181s,S,18>0
16.4320984s,S,6>9
16.4330997s,S,18>9
16.4330997s,S,8>2
16.4341192s,S,17>11
16.4341192s,S,17>6
16.4361192s,S,7>11
16.4361192s,S,13>11
16.4371196s,S,8>12
16.4381197s,S,19>11
16.4401203s,S,16>3
16.4401203s,S,16>17
16.4411204s,S,16>14
16.4411204s,S,25>23
16.4411204s,S,2>25
16.4421205s,S,20>24
16.4421205s,S,17>1
16.4421205s,S,19>0
16.4421205s,S,21>7
16.4421205s,S,17>4
16.4421205s,S,21>10
16.4441208s,S,13>20
16.4441208s,S,21>18
16.4441208s,S,13>5
16.4441208s,S,25>3
16.4441208s,S,15>13
16.4461213s,S,14>22
16.4471215s,S,19>2
16.4481219s,D,11>21
16.4481219s,S,20>25
16.4481219s,S,20>21
16.4481219s,C,11>18
16.4481219s,S,11>21
16.4481219s,C,11>18
16.4481219s,C,18>11
16.4481219s,C,18>11
16.4501019s,S,21>12
16.4511226s,D,18>13
16.4511226s,S,7>22
16.4511226s,S,11>0
16.4511226s,S,18>13
16.4511226s,S,14>7
16.4511226s,S,25>1
16.4511226s,S,14>17
16.4511226s,S,25>8
16.4531228s,S,13>3
16.4531228s,S,7>19
16.4531228s,S,25>13
16.4531228s,S,22>15
16.4531228s,S,22>0
16.4551231s,S,15>18
16.4551231s,S,10>12
16.4561235s,S,11>10
16.4571237s,S,6>4
16.4571237s,S,6>3
16.4581238s,S,10>7
16.4581238s,S,19>23
16.4611245s,D,2>22
16.4611245s,S,24>9
16.4611245s,S,1>19
16.4611245s,S,18>15
16.4611245s,S,2>22
16.4611245s,S,18>9
16.4611245s,C,22>24
16.4611245s,C,22>24
16.4611245s,C,24>22
16.4611245s,C,24>22
16.4631247s,S,18>4
16.4631247s,S,18>14
