t,c,d
8h52m47.5473511s,S,18>0:50
8h52m47.5823584s,S,0>7:50
8h52m47.5843586s,S,0>19:52
8h52m47.5943608s,S,19>4:52
8h52m47.5993617s,D,20>0
8h52m47.5993617s,C,0>22
8h52m47.5993617s,C,22>0
8h52m47.5993617s,C,0>22
8h52m47.5993617s,S,20>0:51
8h52m47.5993617s,C,22>0
8h52m47.6053631s,D,4>21
8h52m47.6053631s,S,4>21:51
8h52m47.6163651s,S,0>26:50
8h52m47.6383668s,S,18>19:50
8h52m47.6383668s,S,18>0:50
8h52m47.6583533s,D,9>18
8h52m47.6583533s,C,9>16
8h52m47.6583533s,S,9>18:51
8h52m47.6583533s,C,16>9
8h52m47.6583533s,C,9>16
8h52m47.6583533s,C,16>9
8h52m47.6633757s,S,21>4:52
8h52m47.666355s,S,4>11:50
8h52m47.6693768s,S,21>0:51
8h52m47.6843799s,S,18>9:52
8h52m47.6883804s,S,0>10:50
8h52m47.7013833s,S,0>19:50
8h52m47.7013833s,S,19>4:50
8h52m47.7093849s,S,9>17:50
8h52m47.7113852s,S,4>8:50
8h52m47.7123853s,S,0>7:50
8h52m47.7233876s,D,1>19
8h52m47.7233876s,S,1>19:51
8h52m47.7293887s,S,18>19:50
8h52m47.7353704s,S,9>1:50
8h52m47.7453923s,S,0>20:52
8h52m47.7463924s,S,4>10:50
8h52m47.7463924s,S,4>8:50
8h52m47.7623754s,S,9>12:50
8h52m47.7713977s,S,0>21:52
8h52m47.7733983s,S,19>0:50
8h52m47.7823795s,D,21>18
8h52m47.7823795s,S,21>18:51
8h52m47.7864009s,D,22>0
8h52m47.7864009s,C,0>4
8h52m47.7864009s,C,4>0
8h52m47.7864009s,S,22>0:51
8h52m47.7864009s,C,0>4
8h52m47.7864009s,C,4>0
8h52m47.7914018s,S,19>1:52
8h52m47.7924022s,S,4>19:50
8h52m47.7924022s,S,4>10:50
8h52m47.7994034s,S,9>8:50
8h52m47.8024041s,D,1>21
8h52m47.8024041s,S,1>21:51
8h52m47.8144066s,S,9>10:50
8h52m47.8184077s,S,0>13:50
8h52m47.8204079s,S,0>10:50
8h52m47.8324101s,S,21>4:51
8h52m47.8324101s,S,18>21:52
8h52m47.8404117s,S,9>3:50
8h52m47.8544147s,S,21>1:52
8h52m47.8584155s,S,1>16:50
8h52m47.8614939s,D,3>18
8h52m47.8614939s,S,3>18:51
8h52m47.8644169s,S,4>21:50
8h52m47.8644169s,S,4>19:50
8h52m47.8684177s,S,23>0:51
8h52m47.8724185s,S,0>21:50
8h52m47.8724185s,S,21>0:50
8h52m47.8774195s,S,9>18:50
8h52m47.8914225s,S,19>18:50
8h52m47.8914225s,S,0>22:52
8h52m47.8914225s,S,20>0:50
8h52m47.904404s,S,0>1:50
8h52m47.9054044s,S,9>0:50
8h52m47.9054044s,S,1>7:50
8h52m47.9144273s,S,18>3:52
8h52m47.9194285s,S,4>9:50
8h52m47.9194285s,S,4>21:52
8h52m47.934429s,S,1>17:50
8h52m47.9524149s,S,4>16:50
8h52m47.9624174s,S,1>12:50
8h52m47.9674178s,S,0>23:52
8h52m47.9674178s,S,3>0:50
8h52m47.9704205s,S,24>0:51
8h52m47.974421s,S,0>3:50
8h52m47.974421s,S,21>4:50
8h52m47.974421s,S,21>0:50
8h52m47.974421s,S,0>21:50
8h52m47.9764383s,S,1>21:50
8h52m47.9764383s,D,23>18
8h52m47.9764383s,S,23>18:51
8h52m47.979439s,S,4>21:50
8h52m47.9824224s,S,9>6:50
8h52m47.9964239s,S,0>18:50
8h52m48.0014251s,S,22>0:50
8h52m48.0134276s,S,1>6:50
8h52m48.0214301s,D,10>18
8h52m48.0214301s,S,10>18:51
8h52m48.0234301s,S,18>23:52
8h52m48.0274309s,S,1>7:50
8h52m48.0304313s,S,21>18:50
8h52m48.0334326s,S,4>15:50
8h52m48.0354328s,S,4>9:50
8h52m48.0374331s,D,23>19
8h52m48.0374331s,S,23>19:51
8h52m48.0574377s,S,9>4:50
8h52m48.0624393s,S,18>10:52
8h52m48.0634394s,S,23>0:50
8h52m48.0664401s,S,4>11:50
8h52m48.0694402s,S,25>0:51
8h52m48.0694402s,S,3>7:50
8h52m48.0754589s,D,10>19
8h52m48.0754589s,S,21>4:50
8h52m48.0754589s,C,10>1
8h52m48.0754589s,C,1>10
8h52m48.0754589s,S,10>19:51
8h52m48.0754589s,C,10>1
8h52m48.0754589s,C,1>10
8h52m48.0774591s,S,0>9:50
8h52m48.0774591s,S,0>3:50
8h52m48.0824621s,S,21>1:50
8h52m48.0844653s,S,1>12:50
8h52m48.0894666s,S,9>14:50
8h52m48.1014693s,S,0>24:52
8h52m48.1034693s,S,1>9:50
8h52m48.1034693s,S,10>14:50
8h52m48.1074701s,D,11>19
8h52m48.1074701s,S,19>23:52
8h52m48.1074701s,C,11>3
8h52m48.1074701s,S,11>19:51
8h52m48.1074701s,C,11>3
8h52m48.1074701s,C,3>11
8h52m48.1074701s,C,3>11
8h52m48.1304751s,S,1>11:50
8h52m48.1304751s,S,4>12:50
8h52m48.1304751s,S,4>15:50
8h52m48.1324725s,S,21>18:50
8h52m48.1334758s,S,0>22:51
8h52m48.1354761s,S,1>6:50
8h52m48.1374763s,S,3>13:50
8h52m48.1374763s,S,9>13:50
8h52m48.1424776s,S,19>10:52
8h52m48.1534773s,D,10>21
8h52m48.1534773s,C,10>4
8h52m48.1534773s,S,10>21:51
8h52m48.1534773s,C,4>10
8h52m48.1534773s,C,10>4
8h52m48.1534773s,C,4>10
8h52m48.1594813s,S,23>18:50
8h52m48.1594813s,S,23>0:50
8h52m48.1614815s,S,9>15:50
8h52m48.1654621s,S,26>0:51
8h52m48.1684628s,S,10>8:50
8h52m48.1744624s,S,1>14:50
8h52m48.1754631s,S,19>11:52
8h52m48.1784635s,S,0>23:50
8h52m48.1844649s,S,21>1:50
8h52m48.1854659s,S,3>12:50
8h52m48.1904663s,S,4>17:50
8h52m48.1964679s,S,0>25:52
8h52m48.2004796s,S,10>12:50
8h52m48.2054694s,S,21>10:52
8h52m48.2074703s,S,23>19:50
8h52m48.2094705s,S,10>0:50
8h52m48.2164832s,D,13>19
8h52m48.2164832s,S,13>19:51
8h52m48.2264742s,S,1>9:50
8h52m48.2284748s,S,4>12:50
8h52m48.2334766s,S,24>0:50
8h52m48.2364767s,S,1>19:50
8h52m48.2374768s,S,4>14:50
8h52m48.2384769s,S,9>7:50
8h52m48.2394774s,D,16>19
8h52m48.2394774s,S,16>19:51
8h52m48.2414773s,S,11>17:50
8h52m48.2414773s,S,22>0:52
8h52m48.2414773s,S,0>24:51
8h52m48.2414773s,S,0>22:50
8h52m48.2484791s,S,3>9:50
8h52m48.2534801s,S,10>16:50
8h52m48.2534801s,S,1>11:50
8h52m48.2534801s,D,6>18
8h52m48.2534801s,S,6>18:51
8h52m48.2574812s,S,23>0:50
8h52m48.2574812s,S,23>18:50
8h52m48.2584825s,S,10>14:50
8h52m48.2624833s,S,0>26:52
8h52m48.2714854s,S,27>0:51
8h52m48.2735067s,D,26>21
8h52m48.2735067s,S,26>21:51
8h52m48.2775075s,S,19>13:52
8h52m48.2785077s,S,9>11:50
8h52m48.2785077s,D,7>21
8h52m48.2785077s,C,7>15
8h52m48.2785077s,C,7>15
8h52m48.2785077s,S,7>21:51
8h52m48.2785077s,C,15>7
8h52m48.2785077s,C,15>7
8h52m48.2825085s,S,11>6:50
8h52m48.2844967s,S,4>16:50
8h52m48.2855092s,S,3>15:50
8h52m48.2865096s,D,13>21
8h52m48.2865096s,C,13>14
8h52m48.2865096s,C,13>14
8h52m48.2865096s,S,13>21:51
8h52m48.2865096s,C,14>13
8h52m48.2865096s,C,14>13
8h52m48.2945112s,S,1>14:50
8h52m48.3015124s,S,10>13:50
8h52m48.3015124s,S,1>0:50
8h52m48.303513s,S,23>19:50
8h52m48.303513s,S,4>7:50
8h52m48.3045131s,S,9>2:50
8h52m48.3195163s,S,10>8:50
8h52m48.3245172s,S,25>0:50
8h52m48.3295182s,S,10>17:50
8h52m48.3305186s,S,21>26:52
8h52m48.3325185s,S,21>13:52
8h52m48.3375198s,S,10>21:50
8h52m48.3375198s,S,13>12:50
8h52m48.3395203s,D,13>18
8h52m48.3395203s,C,13>15
8h52m48.3395203s,S,13>18:51
8h52m48.3395203s,C,13>15
8h52m48.3395203s,C,15>13
8h52m48.3395203s,C,15>13
8h52m48.3415206s,S,19>16:52
8h52m48.3435212s,S,18>6:52
8h52m48.3455214s,S,21>7:52
8h52m48.347522s,S,0>19:50
8h52m48.347522s,S,0>22:50
8h52m48.3515228s,S,10>19:50
8h52m48.3545235s,S,23>18:50
8h52m48.3565237s,D,7>18
8h52m48.3565237s,S,1>19:50
8h52m48.3565237s,C,7>21
8h52m48.3565237s,C,21>7
8h52m48.3565237s,S,7>18:51
8h52m48.3565237s,C,7>21
8h52m48.3565237s,C,21>7
8h52m48.358524s,S,0>26:50
8h52m48.358524s,S,26>0:50
8h52m48.3635249s,D,6>21
8h52m48.3635249s,C,6>16
8h52m48.3635249s,C,16>6
8h52m48.3635249s,C,6>16
8h52m48.3635249s,S,6>21:51
8h52m48.3635249s,C,16>6
8h52m48.3665259s,S,4>6:50
8h52m48.3685262s,S,4>17:50
8h52m48.3735075s,S,0>25:51
8h52m48.3735075s,S,0>27:52
8h52m48.3735075s,S,24>0:52
8h52m48.3755277s,S,11>12:50
8h52m48.3755277s,S,18>13:52
8h52m48.3785284s,S,13>8:50
8h52m48.3845294s,S,13>3:50
8h52m48.38653s,S,3>16:50
8h52m48.3885303s,S,10>5:50
8h52m48.3935315s,S,1>15:50
8h52m48.4015331s,S,23>19:50
8h52m48.4045335s,S,13>2:50
8h52m48.411535s,S,13>9:50
8h52m48.4125352s,S,18>7:52
8h52m48.4135353s,S,4>7:50
8h52m48.4185365s,S,10>6:50
8h52m48.4185365s,S,10>19:50
8h52m48.4235375s,S,1>0:50
8h52m48.4265379s,S,11>19:50
8h52m48.4285384s,D,7>19
8h52m48.4285384s,C,7>16
8h52m48.4285384s,C,7>16
8h52m48.4285384s,S,7>19:51
8h52m48.4285384s,C,16>7
8h52m48.4285384s,C,16>7
8h52m48.4305387s,S,13>21:50
8h52m48.4325392s,S,13>19:50
8h52m48.4345398s,S,6>3:50
8h52m48.4395407s,S,13>0:50
8h52m48.4425411s,S,16>14:50
8h52m48.4545436s,S,0>18:50
8h52m48.4545436s,S,26>0:50
8h52m48.4545436s,S,26>21:50
8h52m48.4635453s,S,0>24:50
8h52m48.4635453s,S,0>19:50
8h52m48.4645458s,S,21>6:52
8h52m48.4685267s,S,7>12:50
8h52m48.4715473s,S,3>6:50
8h52m48.4735475s,S,10>11:50
8h52m48.4735475s,S,4>6:50
8h52m48.4755478s,S,27>0:50
8h52m48.4775483s,S,13>1:50
8h52m48.4875502s,D,6>19
8h52m48.4875502s,S,1>13:50
8h52m48.4875502s,C,6>10
8h52m48.4875502s,C,6>10
8h52m48.4875502s,S,6>19:51
8h52m48.4875502s,C,10>6
8h52m48.4875502s,C,10>6
8h52m48.4925342s,S,10>15:50
8h52m48.4925342s,S,10>6:50
8h52m48.4935343s,S,11>7:50
8h52m48.4945491s,S,13>18:50
8h52m48.5015327s,S,0>26:51
8h52m48.5015327s,S,25>0:52
8h52m48.5115554s,S,19>7:52
8h52m48.5155562s,S,1>15:50
8h52m48.5175565s,S,10>2:50
8h52m48.5175565s,S,13>9:50
8h52m48.5265556s,S,13>7:50
8h52m48.5275587s,S,1>16:50
8h52m48.5335571s,S,13>8:50
8h52m48.5375609s,S,6>1:50
8h52m48.5375609s,S,7>19:50
8h52m48.5385584s,S,13>19:50
8h52m48.5395614s,S,18>9:51
8h52m48.5415617s,S,16>17:50
8h52m48.5475631s,S,0>13:50
8h52m48.5515642s,S,26>21:50
8h52m48.5515642s,S,11>1:50
8h52m48.5595655s,S,10>9:50
8h52m48.5615661s,S,13>2:50
8h52m48.5655669s,S,6>17:50
8h52m48.5695677s,S,18>3:51
8h52m48.5695677s,S,9>18:52
8h52m48.571568s,S,4>14:50
8h52m48.5735685s,S,3>14:50
8h52m48.5775693s,S,13>10:50
8h52m48.581552s,S,0>19:50
8h52m48.5835678s,S,10>12:50
8h52m48.5835678s,S,10>15:50
8h52m48.5845682s,S,19>16:51
8h52m48.5895721s,S,10>14:50
8h52m48.5915723s,S,7>17:50
8h52m48.5935729s,S,11>5:50
8h52m48.5955734s,S,0>24:50
8h52m48.599574s,S,18>0:50
8h52m48.6015748s,S,0>27:51
8h52m48.6015748s,S,26>0:52
8h52m48.6015748s,S,13>0:50
8h52m48.6045752s,S,19>6:52
8h52m48.6055753s,S,1>13:50
8h52m48.6065778s,S,1>17:50
8h52m48.616575s,S,13>10:50
8h52m48.616575s,S,13>5:50
8h52m48.6185753s,S,7>2:50
8h52m48.6195757s,S,16>1:50
8h52m48.6215777s,S,18>10:51
8h52m48.6215777s,S,3>18:52
8h52m48.62758s,S,6>8:50
8h52m48.6295805s,S,0>1:50
8h52m48.6345791s,S,10>16:50
8h52m48.6375825s,D,8>18
8h52m48.6375825s,S,8>18:51
8h52m48.6455841s,S,3>8:50
8h52m48.6495849s,S,1>21:50
8h52m48.6495849s,S,7>9:50
8h52m48.6515857s,S,10>8:50
8h52m48.6555863s,S,6>3:50
8h52m48.6575868s,D,12>18
8h52m48.6575868s,S,12>18:51
8h52m48.6615874s,S,18>21:51
8h52m48.6615874s,S,10>18:52
8h52m48.6635879s,D,17>18
8h52m48.6635879s,S,17>18:51
8h52m48.669589s,S,18>8:52
8h52m48.6735898s,D,4>18
8h52m48.6735898s,S,4>18:51
8h52m48.6755904s,S,7>3:50
8h52m48.6805936s,D,8>19
8h52m48.6805936s,S,11>8:50
8h52m48.6805936s,S,8>19:51
8h52m48.6825936s,S,10>15:50
8h52m48.686595s,S,3>17:50
8h52m48.686595s,S,16>19:52
8h52m48.686595s,S,19>7:51
8h52m48.6885941s,S,13>7:50
8h52m48.6905944s,S,7>0:50
8h52m48.6925946s,S,18>10:50
8h52m48.6925946s,D,9>21
8h52m48.6925946s,C,9>15
8h52m48.6925946s,S,9>21:51
8h52m48.6925946s,C,15>9
8h52m48.6925946s,C,9>15
8h52m48.6925946s,C,15>9
8h52m48.6945955s,S,16>15:50
8h52m48.6995955s,S,13>11:50
8h52m48.6995955s,S,13>5:50
8h52m48.6995955s,S,0>21:50
8h52m48.7015961s,S,8>18:50
8h52m48.7035964s,S,10>18:50
8h52m48.7035964s,S,0>20:51
8h52m48.7035964s,S,27>0:52
8h52m48.7045965s,S,18>17:52
8h52m48.7095974s,S,10>17:50
8h52m48.7095974s,S,18>12:52
8h52m48.7105979s,S,6>21:50
8h52m48.711598s,S,11>9:50
8h52m48.7135983s,S,18>23:51
8h52m48.7135983s,S,21>18:52
8h52m48.7185995s,D,17>19
8h52m48.7185995s,C,17>14
8h52m48.7185995s,S,17>19:51
8h52m48.7185995s,C,14>17
8h52m48.7185995s,C,17>14
8h52m48.7185995s,C,14>17
8h52m48.7205998s,S,18>4:52
8h52m48.7216002s,D,12>21
8h52m48.7216002s,S,0>26:50
8h52m48.7216002s,S,0>1:50
8h52m48.7216002s,C,12>8
8h52m48.7216002s,C,8>12
8h52m48.7216002s,C,12>8
8h52m48.7216002s,S,12>21:51
8h52m48.7216002s,C,8>12
8h52m48.7236001s,S,6>4:50
8h52m48.7256007s,S,0>25:50
8h52m48.7256007s,S,0>24:50
8h52m48.7276013s,S,21>9:52
8h52m48.7326022s,S,8>10:50
8h52m48.7346028s,S,18>13:50
8h52m48.7346028s,S,13>6:50
8h52m48.7346028s,S,18>10:50
8h52m48.736603s,D,2>19
8h52m48.736603s,S,19>8:52
8h52m48.736603s,S,2>19:51
8h52m48.7376031s,D,9>19
8h52m48.7376031s,S,3>18:50
8h52m48.7376031s,C,9>21
8h52m48.7376031s,S,9>19:51
8h52m48.7376031s,C,9>21
8h52m48.7376031s,C,21>9
8h52m48.7376031s,C,21>9
8h52m48.7396034s,S,11>14:50
8h52m48.7406038s,S,13>10:50
8h52m48.7406038s,S,7>13:50
8h52m48.7446046s,D,8>21
8h52m48.7446046s,S,10>5:50
8h52m48.7446046s,S,17>4:50
8h52m48.7446046s,S,8>21:51
8h52m48.7516064s,S,10>18:50
8h52m48.7576072s,S,6>1:50
8h52m48.7606079s,S,18>6:51
8h52m48.7606079s,S,23>18:52
8h52m48.7646087s,S,18>8:50
8h52m48.7656089s,S,8>5:50
8h52m48.7676094s,S,4>15:50
8h52m48.7696097s,S,19>6:51
8h52m48.7696097s,S,7>19:52
8h52m48.7706098s,S,18>7:50
8h52m48.775611s,S,10>12:50
8h52m48.775611s,S,18>13:50
8h52m48.7825917s,S,13>5:50
8h52m48.7825917s,S,13>8:50
8h52m48.7846131s,S,12>21:50
8h52m48.7846131s,S,21>12:52
8h52m48.7846131s,S,19>17:52
8h52m48.7856129s,S,21>8:52
8h52m48.7876135s,S,19>9:52
8h52m48.7876135s,S,19>13:50
8h52m48.7896138s,S,17>15:50
8h52m48.7926144s,S,10>9:50
8h52m48.7926144s,S,7>9:50
8h52m48.7936146s,S,8>15:50
8h52m48.7946147s,D,17>21
8h52m48.7946147s,C,17>5
8h52m48.7946147s,S,17>21:51
8h52m48.7946147s,C,5>17
8h52m48.7946147s,C,17>5
8h52m48.7946147s,C,5>17
8h52m48.796615s,S,18>19:50
8h52m48.796615s,S,7>6:50
8h52m48.7996159s,D,12>19
8h52m48.7996159s,S,11>4:50
8h52m48.7996159s,C,12>14
8h52m48.7996159s,C,14>12
8h52m48.7996159s,S,12>19:51
8h52m48.7996159s,C,12>14
8h52m48.7996159s,C,14>12
8h52m48.8036165s,S,0>9:50
8h52m48.8036165s,S,19>2:52
8h52m48.805617s,S,18>9:50
8h52m48.8086177s,S,13>2:50
8h52m48.8116184s,D,2>18
8h52m48.8116184s,S,0>23:50
8h52m48.8116184s,S,6>17:50
8h52m48.8116184s,S,2>18:51
8h52m48.8176198s,S,0>18:50
8h52m48.8186196s,S,10>0:50
8h52m48.8196197s,S,6>9:50
8h52m48.8206202s,S,13>17:50
8h52m48.8216203s,S,16>8:50
8h52m48.8256211s,S,8>10:50
8h52m48.8266212s,S,18>7:50
8h52m48.8276214s,S,10>16:50
8h52m48.830622s,S,10>11:50
8h52m48.8346232s,S,7>0:50
8h52m48.8396238s,S,9>1:50
8h52m48.8436246s,S,13>0:50
8h52m48.8446248s,S,12>3:50
8h52m48.8446248s,S,21>17:52
8h52m48.8446248s,S,12>10:50
8h52m48.8456252s,S,11>10:50
8h52m48.8476254s,S,6>8:50
8h52m48.8496257s,S,19>9:50
8h52m48.8496257s,S,0>20:50
8h52m48.8496257s,S,20>0:52
8h52m48.8496257s,S,0>21:51
8h52m48.8516266s,S,18>6:50
8h52m48.8516266s,S,6>18:52
8h52m48.8516266s,S,18>13:51
8h52m48.8516266s,S,17>18:50
8h52m48.8526267s,S,18>2:52
8h52m48.8556271s,S,0>25:50
8h52m48.8566272s,S,13>3:50
8h52m48.8576276s,S,8>5:50
8h52m48.8626286s,D,2>21
8h52m48.8626286s,S,4>12:50
8h52m48.8626286s,S,13>11:50
8h52m48.8626286s,S,18>21:50
8h52m48.8626286s,S,18>19:50
8h52m48.8626286s,S,2>21:51
8h52m48.8646288s,S,9>12:50
8h52m48.8656293s,D,1>22
8h52m48.8656293s,S,1>22:51
8h52m48.8696298s,S,19>2:50
8h52m48.8696298s,S,2>9:50
8h52m48.8706302s,S,10>2:50
8h52m48.8736306s,S,8>2:50
8h52m48.8736306s,S,8>15:50
8h52m48.874631s,S,19>12:52
8h52m48.879632s,S,0>9:50
8h52m48.879632s,S,0>19:50
8h52m48.879632s,S,17>7:50
8h52m48.8826324s,S,18>12:50
8h52m48.8846332s,S,19>23:51
8h52m48.8846332s,S,6>19:52
8h52m48.8866335s,S,11>15:50
8h52m48.8866335s,S,13>18:52
8h52m48.8866335s,S,18>7:51
8h52m48.8866335s,S,16>12:50
8h52m48.8926346s,S,17>21:50
8h52m48.8946348s,S,6>11:50
8h52m48.8946348s,S,2>16:50
8h52m48.8946348s,S,12>7:50
8h52m48.8946348s,S,2>19:50
8h52m48.8946348s,S,17>3:50
8h52m48.8966354s,D,21>9
8h52m48.8966354s,C,9>7
8h52m48.8966354s,S,21>9:51
8h52m48.8966354s,C,7>9
8h52m48.8966354s,C,9>7
8h52m48.8966354s,C,7>9
8h52m48.8996361s,S,19>1:50
8h52m48.8996361s,S,13>6:50
8h52m48.9016155s,S,9>17:50
8h52m48.9026153s,S,7>4:50
8h52m48.9036152s,S,6>2:50
8h52m48.9046156s,S,10>17:50
8h52m48.9046156s,S,13>21:50
8h52m48.9066173s,S,8>19:50
8h52m48.9076377s,D,22>19
8h52m48.9076377s,S,0>7:50
8h52m48.9076377s,S,12>9:50
8h52m48.9076377s,C,19>9
8h52m48.9076377s,S,22>19:51
8h52m48.9076377s,C,9>19
8h52m48.9076377s,C,19>9
8h52m48.9076377s,C,9>19
8h52m48.9096382s,S,0>13:50
8h52m48.9096382s,S,10>13:50
8h52m48.9126389s,S,10>9:50
8h52m48.9136391s,S,18>3:50
8h52m48.9136391s,S,21>2:52
8h52m48.91864s,S,4>16:50
8h52m48.9226203s,S,22>1:52
8h52m48.9256392s,S,18>10:50
8h52m48.9286395s,S,13>7:50
8h52m48.9286395s,S,9>0:50
8h52m48.9286395s,D,15>19
8h52m48.9286395s,S,6>21:50
8h52m48.9286395s,C,19>8
8h52m48.9286395s,C,19>8
8h52m48.9286395s,C,8>19
8h52m48.9286395s,S,15>19:51
8h52m48.9286395s,C,8>19
8h52m48.9306395s,S,8>6:50
8h52m48.9306395s,D,3>19
8h52m48.9306395s,D,1>18
8h52m48.9306395s,C,19>2
8h52m48.9306395s,S,3>19:51
8h52m48.9306395s,C,2>19
8h52m48.9306395s,C,19>2
8h52m48.9306395s,C,2>19
8h52m48.9306395s,S,1>18:51
8h52m48.9327049s,S,18>9:50
8h52m48.9346409s,S,2>13:50
8h52m48.9346409s,S,8>18:50
8h52m48.9346409s,S,9>21:52
8h52m48.9356408s,S,18>17:50
8h52m48.9366412s,S,17>12:50
8h52m48.9396419s,S,10>0:50
8h52m48.940642s,S,7>6:50
8h52m48.9436427s,S,18>0:50
8h52m48.9446428s,S,12>1:50
8h52m48.9446428s,S,7>18:52
8h52m48.9466434s,S,17>1:50
8h52m48.9466434s,S,10>19:50
8h52m48.9476435s,S,17>16:50
8h52m48.9476435s,S,10>21:50
8h52m48.9516282s,S,19>12:50
8h52m48.9516282s,S,12>3:50
8h52m48.9516282s,S,0>23:51
8h52m48.9516282s,S,21>0:52
8h52m48.9526444s,S,13>12:50
8h52m48.9546459s,S,8>2:50
8h52m48.9566464s,S,19>10:51
8h52m48.9566464s,S,23>19:52
8h52m48.9606481s,S,12>13:50
8h52m48.9626299s,S,18>21:50
8h52m48.9646472s,S,7>14:50
8h52m48.9646472s,S,8>21:50
8h52m48.9666486s,S,19>11:50
8h52m48.9666486s,S,21>2:51
8h52m48.9666486s,S,18>23:50
8h52m48.9666486s,S,2>14:50
8h52m48.970631s,S,18>13:50
8h52m48.970631s,S,18>10:50
8h52m48.9726333s,S,2>17:50
8h52m48.9726333s,S,18>1:52
8h52m48.9746508s,S,16>10:50
8h52m48.9746508s,S,21>26:50
8h52m48.9746508s,S,2>16:50
8h52m48.979648s,S,11>2:50
8h52m48.979648s,S,18>9:50
8h52m48.979648s,S,1>12:50
8h52m48.9826498s,S,13>17:50
8h52m48.984651s,S,0>22:50
8h52m48.9866518s,S,17>19:50
8h52m48.9866518s,S,6>15:50
8h52m48.9876534s,D,1>25
8h52m48.9876534s,S,1>25:51
8h52m48.9896522s,S,17>10:50
8h52m48.9906541s,S,19>22:52
8h52m48.996637s,S,0>3:50
8h52m48.996637s,S,6>13:50
8h52m48.996637s,S,0>1:50
8h52m48.9986384s,S,0>24:50
8h52m49.0006378s,S,19>6:50
8h52m49.0006378s,S,13>1:50
8h52m49.0016409s,S,4>18:50
8h52m49.0016409s,S,10>5:50
8h52m49.002641s,S,18>7:50
8h52m49.0036558s,D,22>21
8h52m49.0036558s,S,22>21:51
8h52m49.0057522s,S,9>6:50
8h52m49.0076387s,S,18>6:50
8h52m49.0076387s,S,19>3:52
8h52m49.009639s,S,12>13:50
8h52m49.009639s,S,12>17:50
8h52m49.01264s,S,8>6:50
8h52m49.01264s,S,8>14:50
8h52m49.0136401s,S,0>10:50
8h52m49.0136401s,S,18>17:50
8h52m49.0146402s,S,18>13:50
8h52m49.0146402s,S,1>7:50
8h52m49.0146402s,S,18>3:50
8h52m49.0156407s,S,10>18:50
8h52m49.0156407s,S,12>9:50
8h52m49.0156407s,S,2>21:50
8h52m49.0206422s,D,3>21
8h52m49.0206422s,S,3>21:51
8h52m49.0206422s,S,13>11:50
8h52m49.0206422s,S,13>17:50
8h52m49.0226425s,S,11>13:50
8h52m49.0256464s,S,10>19:52
8h52m49.027644s,S,17>9:50
8h52m49.0286435s,S,19>0:50
8h52m49.0306444s,D,21>7
8h52m49.0306444s,S,21>7:51
8h52m49.0326449s,S,6>2:50
8h52m49.0326449s,S,17>6:50
8h52m49.0326449s,S,21>13:50
8h52m49.0326449s,S,10>13:50
8h52m49.0326449s,S,2>18:50
8h52m49.0346455s,S,19>11:51
8h52m49.0346455s,S,19>7:50
8h52m49.0366458s,S,13>9:50
8h52m49.0366458s,D,5>19
8h52m49.0366458s,C,19>17
8h52m49.0366458s,S,5>19:51
8h52m49.0366458s,C,19>17
8h52m49.0366458s,C,17>19
8h52m49.0366458s,C,17>19
8h52m49.0386457s,S,18>4:50
8h52m49.042646s,S,17>13:50
8h52m49.0436461s,S,7>18:50
8h52m49.0466471s,S,19>15:52
8h52m49.0486476s,S,7>17:50
8h52m49.0486476s,S,23>0:52
8h52m49.0496477s,S,4>17:50
8h52m49.0506482s,S,12>1:50
8h52m49.0526484s,S,2>17:50
8h52m49.0526484s,S,16>11:50
8h52m49.0536491s,S,17>2:50
8h52m49.0556491s,S,13>6:50
8h52m49.0556491s,S,18>10:50
8h52m49.0576497s,S,11>16:50
8h52m49.0576497s,S,13>3:50
8h52m49.0576497s,S,13>19:50
8h52m49.0596499s,S,12>15:50
8h52m49.0596499s,S,12>17:50
8h52m49.0606501s,S,18>12:50
8h52m49.0606501s,S,18>7:50
8h52m49.0626506s,S,8>3:50
8h52m49.0666514s,D,15>21
8h52m49.0666514s,S,18>23:50
8h52m49.0666514s,C,21>12
8h52m49.0666514s,S,2>21:52
8h52m49.0666514s,S,2>9:50
8h52m49.0666514s,C,21>12
8h52m49.0666514s,S,15>21:51
8h52m49.0666514s,C,12>21
8h52m49.0666514s,C,12>21
8h52m49.0676516s,S,25>1:52
8h52m49.0706523s,S,22>1:51
8h52m49.0706523s,S,21>22:52
8h52m49.071653s,S,1>12:50
8h52m49.071653s,S,1>7:50
8h52m49.0736535s,S,2>6:50
8h52m49.0736535s,S,19>22:50
8h52m49.0736535s,S,22>0:50
8h52m49.077654s,S,17>18:50
8h52m49.077654s,S,21>8:50
8h52m49.0806547s,S,21>3:52
8h52m49.0836554s,S,9>4:50
8h52m49.0836554s,S,3>14:50
8h52m49.0856557s,S,18>3:50
8h52m49.0866561s,S,0>26:50
8h52m49.0876571s,S,10>11:50
8h52m49.091657s,S,2>13:50
8h52m49.091657s,S,0>9:50
8h52m49.0926578s,S,19>16:50
8h52m49.0936582s,S,8>6:50
8h52m49.0936582s,S,8>14:50
8h52m49.0956582s,S,18>13:50
8h52m49.0956582s,S,17>15:50
8h52m49.0956582s,S,4>7:50
8h52m49.0966586s,S,21>1:51
8h52m49.0966586s,S,7>21:52
8h52m49.0966586s,S,0>23:50
8h52m49.0966586s,S,0>3:50
8h52m49.0976593s,D,14>18
8h52m49.0976593s,S,14>18:51
