t,c,d
23.4259361s,S,5>16:50
23.4289365s,S,24>17:50
23.4319372s,S,20>0:50
23.435938s,D,15>21:20000000
23.435938s,S,23>16:50
23.435938s,D,24>14:20000000
23.435938s,S,23>12:51
23.435938s,S,15>21:51
23.435938s,C,21>23
23.435938s,C,23>21
23.435938s,C,21>23
23.435938s,C,24>2
23.435938s,C,23>21
23.435938s,C,24>2
23.435938s,C,2>24
23.435938s,S,24>14:51
23.435938s,C,2>24
23.4369387s,S,24>1:50
23.4409395s,S,25>1:52
23.4419399s,S,23>4:50
23.4449403s,S,2>21:50
23.4489417s,S,21>10:50
23.4519418s,S,7>10:50
23.4519418s,S,7>8:50
23.4549425s,S,22>15:50
23.4549425s,S,24>11:50
23.4549425s,S,23>24:50
23.4559432s,S,12>26:50
23.4559432s,S,15>17:50
23.4559432s,S,15>18:50
23.4589433s,S,4>20:50
23.4589433s,S,17>22:52
23.461944s,S,19>7:50
23.4629444s,S,26>6:50
23.4659448s,S,14>25:50
23.4659448s,S,14>22:50
23.4659448s,S,17>25:52
23.4669455s,S,25>2:50
23.467946s,S,7>1:50
23.4699474s,D,22>10:11000000
23.4699474s,C,22>9
23.4699474s,S,22>10:51
23.4699474s,C,22>9
23.4699474s,C,9>22
23.4699474s,C,9>22
23.4719474s,S,20>2:50
23.4719474s,S,19>18:50
23.4739476s,S,6>1:50
23.4769486s,S,24>7:50
23.4789483s,S,19>17:50
23.4789483s,S,2>26:52
23.4789483s,S,12>25:50
23.4819493s,D,25>26:16000000
23.4819493s,C,26>6
23.4819493s,C,6>26
23.4819493s,C,26>6
23.4819493s,C,6>26
23.4819493s,C,25>1
23.4819493s,C,1>25
23.4819493s,C,25>1
23.4819493s,S,25>26:51
23.4819493s,C,1>25
23.4889508s,S,22>8:50
23.4889508s,S,7>26:50
23.4919511s,S,20>6:50
23.4919511s,S,12>23:52
23.4919511s,S,6>20:52
23.4929519s,S,15>23:50
23.4929519s,S,14>18:50
23.4929519s,S,21>8:50
23.4949518s,D,26>16:16000000
23.4949518s,S,16>4:50
23.4949518s,C,26>12
23.4949518s,C,26>12
23.4949518s,C,12>26
23.4949518s,S,26>16:51
23.4949518s,C,12>26
23.4979534s,S,21>16:50
23.4999528s,S,21>10:50
23.4999528s,S,21>6:50
23.5009532s,S,26>14:50
23.5009532s,S,12>13:50
23.5019536s,S,23>12:50
23.5029537s,S,20>24:50
23.5029537s,S,20>22:50
23.5039545s,S,14>23:50
23.5069549s,S,2>11:50
23.5069549s,S,7>25:50
23.5069549s,S,7>10:50
23.510956s,D,23>6:19000000
23.510956s,S,20>12:50
23.510956s,S,5>15:50
23.510956s,S,5>8:50
23.510956s,S,23>6:51
23.510956s,S,24>0:50
23.5139561s,S,7>11:50
23.5169567s,S,23>2:50
23.5169567s,S,19>20:50
23.5169567s,S,23>0:50
23.5169567s,S,23>19:50
23.5179572s,S,24>5:50
23.5219574s,S,7>20:50
23.5219574s,S,5>7:50
23.5229584s,S,7>6:50
23.5259585s,S,22>10:50
23.5259585s,S,10>22:52
23.5269598s,S,16>25:50
23.5289592s,S,22>12:50
23.5349608s,S,21>12:50
23.5349608s,S,22>1:50
23.5369614s,S,19>25:50
23.538962s,S,24>14:50
23.538962s,S,14>24:52
23.538962s,S,21>15:52
23.538962s,S,15>22:51
23.538962s,S,24>1:50
23.5399621s,S,23>24:50
23.5409622s,S,25>4:50
23.5429631s,S,19>11:50
23.5459632s,S,5>26:50
23.5469636s,S,15>19:50
23.5469636s,S,15>18:50
23.5469636s,S,15>17:50
23.5489641s,S,12>18:50
23.5489641s,S,23>7:50
23.5539651s,S,25>3:50
23.5579665s,S,2>14:50
23.5579665s,D,24>12:18000000
23.5579665s,C,24>23
23.5579665s,C,24>23
23.5579665s,S,24>12:51
23.5579665s,C,23>24
23.5579665s,C,23>24
23.5599694s,S,4>25:50
23.5599694s,S,23>15:50
23.5619676s,S,20>23:50
23.5619676s,S,20>15:50
23.5619676s,S,26>25:52
23.5619676s,S,14>25:50
23.5619676s,S,7>21:50
23.5629689s,S,22>5:50
23.5649683s,S,6>23:50
23.5659684s,S,26>9:50
23.5659684s,S,12>24:50
23.5689708s,S,14>20:50
23.5719695s,S,24>6:50
23.5749702s,S,23>20:50
23.5749702s,S,16>15:50
23.5749702s,S,16>26:52
23.5769701s,S,20>19:50
23.5779705s,S,20>10:50
23.5829888s,S,21>10:50
23.5829888s,S,22>15:50
23.5839889s,D,26>11:9000000
23.5839889s,C,26>9
23.5839889s,C,9>26
23.5839889s,S,26>11:51
23.5839889s,C,26>9
23.5839889s,C,9>26
23.5859725s,S,12>25:51
23.5869746s,S,5>12:50
23.5889731s,S,15>10:50
23.5889731s,S,23>14:50
23.5909728s,S,26>17:50
23.5919732s,S,22>13:50
23.5919732s,S,22>1:50
23.5949739s,S,22>8:50
23.5979743s,S,21>3:50
23.5999752s,S,21>6:50
23.5999752s,S,21>2:50
23.5999752s,S,7>5:50
23.6059765s,S,23>6:50
23.6089769s,S,19>13:50
23.6099771s,S,23>17:50
23.6139782s,S,23>0:50
23.6159796s,S,20>14:50
23.621981s,S,25>17:50
23.621981s,S,25>4:51
23.62399s,S,5>23:50
23.6279823s,S,2>26:50
23.6279823s,S,7>21:50
23.6299826s,S,7>11:50
23.6319823s,S,11>26:52
23.6329827s,S,7>13:50
23.6329827s,S,7>20:50
23.6369832s,S,26>15:50
23.6379839s,S,5>21:50
23.6379839s,S,19>12:50
23.6379839s,S,20>7:50
23.6379839s,S,20>6:50
23.6379839s,S,16>21:50
23.6379839s,S,20>26:50
23.6399839s,S,14>24:50
23.6399839s,S,24>13:50
23.6399839s,S,15>18:50
23.6399839s,S,24>14:50
23.6399839s,S,19>3:50
23.6399839s,S,19>20:50
23.6409843s,S,20>24:50
23.6419847s,S,24>11:50
23.6419847s,S,4>6:50
23.6419847s,S,22>14:50
23.6429852s,D,26>12:11000000
23.6429852s,S,24>7:50
23.6429852s,S,24>5:50
23.6429852s,S,25>12:50
23.6429852s,C,26>14
23.6429852s,S,26>12:51
23.6429852s,C,14>26
23.6429852s,C,26>14
23.6429852s,C,14>26
23.6459853s,S,15>23:51
23.6479861s,S,21>4:50
23.6489862s,S,22>8:50
23.6489862s,S,22>1:50
23.6509871s,S,24>18:51
23.6539883s,S,23>4:50
23.655988s,S,23>1:50
23.655988s,S,26>25:50
23.6569882s,S,23>2:50
23.6579883s,S,12>9:50
23.6579883s,S,12>24:52
23.6589887s,S,14>19:50
23.660989s,S,6>21:50
23.660989s,S,6>23:52
23.6629895s,S,15>19:50
23.6629895s,S,20>16:50
23.6629895s,S,21>9:50
23.6669906s,S,22>6:50
23.6719913s,S,19>2:50
23.674992s,S,23>12:50
23.674992s,S,23>20:50
23.6759927s,S,20>10:50
23.6789931s,S,26>7:50
23.6799935s,S,15>21:50
23.6839943s,S,5>15:50
23.6839943s,S,2>10:50
23.684995s,S,7>24:50
23.6869953s,S,7>18:50
23.6909955s,S,22>5:50
23.6909955s,S,22>15:52
23.6939971s,S,12>21:50
23.6979973s,S,21>16:50
23.6989986s,S,12>26:52
23.6989986s,S,25>7:50
23.6989986s,S,20>22:50
23.7009983s,S,16>0:50
23.7019987s,S,7>26:50
23.7019987s,S,23>5:50
23.7019987s,S,21>2:50
23.7019987s,S,21>6:50
23.7019987s,S,7>5:50
23.7029991s,S,23>7:50
23.7029991s,S,24>9:50
23.7029991s,S,4>25:52
23.7029991s,S,25>4:50
23.7029991s,S,25>5:51
23.705s,S,22>13:50
23.707009s,S,23>3:50
23.707009s,S,19>4:50
23.7080092s,D,26>1:9000000
23.7080092s,C,26>15
23.7080092s,C,26>15
23.7080092s,C,15>26
23.7080092s,S,26>1:51
23.7080092s,C,15>26
23.7100097s,S,23>14:50
23.7130104s,S,23>16:50
23.7150016s,S,26>18:50
23.7150016s,S,19>14:50
23.7150016s,S,5>8:50
23.7180113s,S,22>3:50
23.7180113s,S,22>14:50
23.7180113s,S,24>17:50
23.7250064s,S,24>1:50
23.7260068s,S,16>23:50
23.7300056s,S,25>18:50
23.7300056s,S,25>12:52
23.7310069s,S,18>24:52
23.7340149s,S,23>15:50
23.7340149s,S,5>23:50
23.7340149s,S,20>18:50
23.7360063s,S,26>17:50
23.7360063s,S,2>17:50
23.7380157s,S,4>17:50
23.7400162s,S,26>19:50
23.7400162s,S,24>6:50
23.7410167s,S,15>23:50
23.7420168s,S,14>6:50
23.7420168s,S,24>13:50
23.7460176s,S,14>23:50
23.7460176s,S,7>23:50
23.7460176s,S,7>20:50
23.7460176s,S,7>17:50
23.7480182s,D,24>4:17000000
23.7480182s,C,24>18
23.7480182s,S,24>4:51
23.7480182s,C,18>24
23.7480182s,C,24>18
23.7480182s,C,18>24
23.7490183s,S,12>24:51
23.7490183s,S,19>18:50
23.7490183s,S,24>20:50
23.7500187s,S,20>7:50
23.7500187s,S,20>4:50
23.7550197s,S,26>5:51
23.7550197s,S,1>26:52
23.7570199s,S,26>11:50
23.7570199s,S,23>0:50
23.7600209s,S,5>26:51
23.761021s,S,19>3:50
23.761021s,S,26>7:50
23.7620212s,S,6>2:50
23.7650139s,S,21>0:50
23.7650139s,S,23>17:50
23.7670145s,D,15>25:25000000
23.7670145s,C,25>2
23.7670145s,C,2>25
23.7670145s,C,25>2
23.7670145s,S,15>25:51
23.7670145s,C,2>25
23.7700143s,S,24>7:50
23.7750322s,S,22>4:50
23.7750322s,S,22>16:50
23.7770325s,S,23>20:50
23.7770325s,S,23>12:50
23.7780329s,S,23>4:50
23.7790369s,S,19>7:50
23.780037s,S,15>19:50
23.7810371s,S,15>12:50
23.7830377s,S,20>6:50
23.7840378s,S,21>1:50
23.7850379s,S,25>17:50
23.7850379s,S,4>21:50
23.7900383s,S,2>19:50
23.7920394s,S,5>12:50
23.7940198s,S,23>6:50
23.7940198s,S,22>6:50
23.7940198s,S,25>3:50
23.7950401s,S,22>3:50
23.7950401s,S,20>16:50
23.7950401s,S,23>1:50
23.7950401s,S,22>14:50
23.7950401s,S,20>2:50
23.7980402s,S,15>1:50
23.7990409s,S,24>0:50
23.8010406s,S,19>17:50
23.8030221s,S,7>8:50
23.8040243s,S,7>19:50
23.8060234s,S,26>11:50
23.8080225s,S,25>8:50
23.8080225s,S,7>13:50
23.8090396s,S,16>22:50
23.8090396s,S,24>5:50
23.8140241s,S,26>4:50
23.8140241s,S,20>14:50
23.8150248s,S,19>12:50
23.8150248s,S,14>20:50
23.8190254s,S,24>17:50
23.8240269s,S,26>19:50
23.8240269s,S,26>7:50
23.8270287s,S,25>14:51
23.8270287s,S,16>25:50
23.8270287s,S,5>25:52
23.8280295s,S,19>4:50
23.8280295s,S,5>8:50
23.8310281s,S,20>0:50
23.8310281s,S,23>15:52
23.8370289s,S,4>24:52
23.8370289s,S,22>0:50
23.8380296s,S,15>23:50
23.8410314s,S,4>16:50
23.8430323s,S,24>12:52
23.8430323s,S,23>5:50
23.8430323s,S,23>1:50
23.849034s,S,7>10:50
23.849034s,S,26>17:51
23.8530339s,S,26>10:50
23.8530339s,S,26>5:52
23.8530339s,S,5>26:52
23.8530339s,S,20>4:50
23.8540328s,S,23>19:50
23.85505s,S,14>16:50
23.8600366s,S,7>24:50
23.8600366s,S,7>13:50
23.8600366s,S,7>20:50
23.8610449s,S,19>11:50
23.8621538s,S,20>7:50
23.8621538s,S,20>12:50
23.8641438s,D,24>15:26000000
23.8641438s,S,25>7:50
23.8641438s,C,15>14
23.8641438s,C,14>15
23.8641438s,C,15>14
23.8641438s,C,24>11
23.8641438s,C,14>15
23.8641438s,C,11>24
23.8641438s,C,24>11
23.8641438s,S,24>15:51
23.8641438s,C,11>24
23.8661543s,S,6>13:50
23.8661543s,S,22>4:50
23.8661543s,S,22>16:50
23.8681563s,S,21>17:50
23.8681563s,S,21>0:50
23.8681563s,S,2>9:50
23.8681563s,S,19>26:50
23.8711819s,S,25>9:50
23.8730476s,S,24>9:50
23.8751842s,S,25>26:50
23.8751842s,S,22>3:50
23.8810393s,S,23>12:50
23.8841939s,S,15>3:50
23.8861487s,S,24>6:50
23.8861487s,S,24>20:50
23.8891895s,S,5>15:50
23.8931607s,S,23>3:50
23.8931607s,S,15>24:51
23.8931607s,S,19>14:50
23.8931607s,S,25>15:52
23.8951466s,S,15>5:50
23.8962036s,S,26>4:50
23.8962036s,S,26>19:50
23.8980559s,S,26>7:51
23.8980559s,S,17>26:52
23.9010568s,S,16>2:50
23.9010568s,S,19>7:50
23.9010568s,S,26>2:50
23.9010568s,S,24>7:50
23.9010568s,S,26>10:50
23.9040546s,S,20>19:50
23.9070447s,S,5>12:50
23.9070447s,S,2>12:50
23.9210635s,S,21>7:50
23.9220651s,S,4>23:50
23.9250658s,S,14>25:52
23.9250658s,S,25>8:51
23.926066s,S,23>14:50
23.928065s,S,23>15:50
23.928065s,S,22>11:50
23.928065s,S,15>10:50
23.928065s,S,22>4:50
23.9290666s,S,20>2:50
23.9310657s,S,20>18:50
23.9310657s,S,14>0:50
23.9320673s,S,20>6:50
23.9330675s,S,25>16:50
23.9330675s,S,24>1:50
23.9330675s,S,24>0:50
23.9350665s,S,12>2:50
23.9350665s,S,15>9:50
23.9350665s,S,15>23:50
23.9350665s,S,23>7:50
23.9350665s,S,23>5:50
23.9402352s,S,19>11:50
23.9402352s,S,23>0:50
23.9402352s,S,16>21:50
23.9432432s,S,22>12:50
23.9452384s,S,26>25:50
23.9452384s,S,5>21:50
23.9491968s,S,5>25:51
23.9491968s,S,26>10:50
23.954074s,S,14>3:50
23.9550744s,S,6>14:50
23.9550744s,S,20>15:50
23.958078s,S,7>17:50
23.958078s,S,7>24:50
23.9590782s,S,22>13:50
23.9590782s,S,22>16:50
23.9590782s,S,25>19:50
23.9600783s,S,7>26:52
23.9610784s,S,26>16:50
23.9610784s,S,26>2:50
23.9690801s,S,26>4:50
23.9690801s,S,2>20:50
23.9720807s,S,21>17:50
23.9720807s,S,21>0:50
23.9740605s,S,7>20:50
23.9740605s,S,7>13:50
23.9740605s,S,20>7:50
23.9740605s,S,20>12:50
23.9811288s,S,19>17:50
23.9881303s,S,16>8:50
23.9981117s,S,24>9:51
23.9991326s,S,24>7:50
24.0211369s,S,24>12:50
24.0221374s,S,15>25:50
24.0251381s,S,24>3:50
24.0251381s,S,20>22:50
24.0251381s,S,24>20:50
24.0251381s,S,20>19:50
24.0261382s,S,15>24:52
24.0261382s,S,24>15:52
24.0291181s,S,5>15:50
24.0351206s,S,15>16:50
24.038138s,S,26>10:50
24.038138s,S,22>20:50
24.0441394s,S,7>19:50
24.0441394s,S,26>2:50
24.0461399s,S,14>2:50
24.0461399s,S,23>17:50
24.0461399s,S,12>5:50
24.0461399s,S,22>17:50
24.0501407s,S,21>1:50
24.0501407s,S,8>25:52
24.0501407s,S,25>15:51
24.0501407s,S,23>4:50
24.0501407s,S,21>7:50
24.0541415s,S,19>26:50
24.0541415s,S,22>8:50
24.0541415s,S,16>20:50
24.0541415s,S,19>23:50
24.0541415s,S,19>11:50
24.0631251s,S,15>22:50
24.0661443s,S,26>17:50
24.0661443s,S,24>5:50
24.0671444s,S,24>17:51
24.0671444s,S,9>24:52
24.069145s,S,26>0:50
24.069145s,S,26>16:50
24.0711455s,S,16>23:50
24.0771308s,S,22>6:50
24.0771308s,S,15>21:50
24.0821478s,S,23>2:50
24.0821478s,S,5>21:50
24.0821478s,S,20>0:50
24.0821478s,S,23>15:50
24.0821478s,S,15>20:50
24.0821478s,S,25>5:50
24.0821478s,S,23>0:50
24.0821478s,S,5>23:50
24.0821478s,S,23>19:50
24.084132s,S,7>24:51
24.088131s,S,25>14:50
24.0891314s,S,21>17:50
24.0931322s,S,2>18:50
24.0931322s,S,20>24:50
24.0981329s,S,25>8:50
24.0981329s,S,14>11:50
24.0981329s,S,24>6:50
24.0981329s,S,25>16:50
24.0991336s,S,6>24:50
24.0991336s,S,20>12:50
24.1021337s,S,26>2:50
24.1021337s,S,22>1:50
24.1031347s,S,22>11:50
24.1031347s,S,23>3:50
24.1031347s,S,21>5:50
24.1081351s,S,24>16:50
24.1131551s,S,26>11:50
24.1131551s,S,24>4:50
24.1161376s,S,21>1:50
24.1161376s,S,25>9:50
24.1171374s,S,14>13:50
24.1181378s,S,24>0:50
24.1181378s,S,24>9:50
24.1221387s,S,19>15:50
24.1251393s,S,7>1:50
24.1311586s,S,20>7:50
24.1311586s,S,20>6:50
24.1321587s,S,20>23:50
24.1351594s,S,24>3:50
24.1381601s,S,20>14:50
24.142143s,S,23>16:50
24.142143s,S,21>7:50
24.1441453s,S,12>25:50
24.147144s,S,2>6:50
24.1481447s,S,15>9:50
24.1491448s,S,17>24:52
24.1501449s,S,22>20:50
24.1501449s,S,22>15:50
24.1511451s,S,21>15:51
24.1511451s,S,23>20:50
24.1521458s,S,26>16:50
24.1551459s,S,23>14:50
24.1551459s,S,23>19:50
24.1551459s,S,16>22:50
24.1591467s,S,15>3:50
24.1631484s,S,14>16:50
24.1641503s,S,15>17:50
24.1671486s,S,25>26:50
24.1671486s,S,26>0:50
24.1671486s,S,26>18:50
24.1721499s,S,19>25:51
24.1731509s,S,14>19:50
24.1761513s,S,5>8:50
24.177152s,S,15>25:52
24.1791549s,S,15>12:50
24.1811537s,S,7>26:51
24.1811537s,S,24>7:52
24.1811537s,S,7>24:50
24.1821702s,S,7>6:50
24.1831703s,S,22>4:50
24.1871539s,S,25>0:50
24.1871539s,S,24>20:50
24.189155s,S,16>24:50
24.1941554s,S,24>5:51
24.197156s,D,2>25:17000000
24.197156s,S,2>25:51
24.197156s,C,25>7
24.197156s,C,7>25
24.197156s,C,7>25
24.197156s,C,25>7
24.200157s,S,21>5:50
24.200157s,S,21>8:50
24.2011577s,D,6>25:25000000
24.2011577s,S,24>9:50
24.2011577s,C,25>14
24.2011577s,C,25>14
24.2011577s,S,6>25:51
24.2011577s,C,14>25
24.2011577s,C,14>25
24.2051597s,S,25>11:50
24.2051597s,S,25>5:52
24.207177s,S,21>12:50
24.2101765s,S,25>9:50
24.2101765s,S,25>16:50
24.2141773s,S,26>7:50
24.2181591s,S,24>3:50
24.2211598s,S,23>4:50
24.2211598s,S,23>14:50
24.2251612s,S,23>5:50
24.2251612s,S,23>16:50
24.2251612s,S,24>16:50
24.2271611s,S,15>22:50
24.229162s,S,20>24:50
24.229162s,S,20>10:50
24.2301621s,S,15>9:50
24.2301621s,S,6>3:50
24.2321624s,S,12>24:50
24.2331628s,S,24>6:50
24.2341632s,S,26>16:50
24.2361635s,S,20>16:50
24.2391647s,S,19>13:50
24.2391647s,S,19>15:50
24.2451661s,S,20>12:50
24.2451661s,S,20>7:50
24.2451661s,S,16>2:50
24.2461771s,S,22>11:50
24.2501761s,S,24>1:50
24.2501761s,S,25>19:50
24.2511763s,S,15>10:50
24.2521764s,S,5>12:50
24.2531771s,S,23>12:50
24.2531771s,S,21>6:51
24.2531771s,S,15>21:52
24.2551771s,S,15>18:50
24.2551771s,S,20>18:50
24.2591694s,S,14>18:50
24.2601698s,S,22>5:50
24.2611702s,D,7>25:18000000
24.2611702s,C,25>11
24.2611702s,C,25>11
24.2611702s,C,11>25
24.2611702s,S,7>25:51
24.2611702s,C,11>25
24.2631696s,S,14>23:50
24.2631696s,S,22>15:50
24.2631696s,S,22>20:50
24.2641697s,S,26>20:50
24.2641697s,S,26>0:50
24.2671707s,S,25>17:50
24.2691707s,S,24>9:50
24.270172s,S,21>3:50
24.270172s,S,21>12:50
24.2731727s,S,23>20:50
24.2771747s,S,24>7:50
24.2771747s,S,26>7:52
24.2771747s,S,26>19:50
24.2821736s,S,15>3:50
24.283174s,S,25>2:52
24.2901758s,S,7>11:50
24.2901758s,S,23>14:50
24.2901758s,S,23>4:50
24.2961765s,S,21>8:50
24.2961765s,D,19>24:21000000
24.2961765s,C,24>10
24.2961765s,C,24>10
24.2961765s,C,10>24
24.2961765s,S,19>24:51
24.2961765s,C,10>24
24.3001785s,S,24>3:50
24.3021785s,S,19>2:50
24.3041791s,S,25>15:50
24.3061799s,S,23>2:50
24.3061799s,S,16>1:50
24.3121813s,S,23>15:50
24.3151822s,S,25>0:50
24.3151822s,S,23>6:50
24.3171825s,S,16>23:51
24.3201835s,S,14>24:50
24.3201835s,S,21>5:50
24.3221826s,S,6>22:50
24.3221826s,S,5>24:52
24.3241831s,S,25>8:50
24.3241831s,S,25>16:51
24.3241831s,S,12>9:50
24.3271838s,S,20>10:50
24.3281848s,S,25>5:50
24.3301848s,S,6>24:51
24.3301848s,S,25>6:52
24.3301848s,S,14>20:50
24.3311849s,S,21>3:50
24.332185s,S,16>8:50
24.3331852s,S,15>17:50
24.3331852s,S,24>5:50
24.3331852s,S,15>22:50
24.335186s,S,24>20:50
24.337186s,S,21>12:50
24.3421875s,S,24>14:50
24.3421875s,S,24>16:50
24.3441875s,S,25>7:50
24.3461883s,S,7>18:50
24.3461883s,S,15>19:50
24.3481895s,S,26>4:50
24.3491896s,S,5>15:50
24.3511902s,S,20>0:50
24.3531907s,S,25>19:52
24.3551898s,S,15>21:50
24.3551898s,S,21>7:51
24.3551898s,S,21>4:50
24.3551898s,S,19>20:50
24.3551898s,S,6>21:52
24.3561911s,S,20>12:50
24.3581908s,S,23>4:50
24.360191s,S,22>6:50
24.360191s,S,12>21:50
24.360191s,S,26>18:50
24.360191s,S,26>0:50
24.361192s,S,23>7:50
24.3641921s,S,24>12:50
24.3641921s,S,24>6:50
24.3641921s,S,26>12:50
24.3671928s,S,20>4:50
24.3671928s,S,20>24:50
24.3671928s,S,20>2:50
24.3691943s,S,22>5:50
24.3741943s,S,15>24:50
24.3741943s,S,23>12:50
24.3751947s,S,22>0:50
24.3751947s,S,22>20:50
24.3811961s,S,24>3:50
24.3831975s,S,16>5:50
24.3891986s,S,25>26:50
24.3972002s,S,23>16:52
24.3982013s,S,21>3:50
24.3982013s,S,26>8:50
24.3982013s,S,16>20:50
24.4012019s,S,24>19:52
24.4082028s,S,23>3:50
24.4122045s,S,21>11:50
24.4162042s,S,21>8:50
24.4192049s,S,26>5:50
24.4192049s,S,26>12:50
24.4212072s,S,12>6:50
24.4222073s,S,23>17:50
24.4222073s,S,7>21:52
24.4222073s,S,23>7:50
24.4222073s,S,14>6:50
24.4242061s,S,20>7:50
24.4242061s,S,15>18:50
24.4302089s,S,6>4:50
24.4302089s,S,23>15:50
24.4302089s,S,25>3:50
24.4342276s,S,26>20:50
24.4362088s,S,25>15:50
24.4362088s,S,16>25:52
24.4362088s,S,25>7:52
24.4402102s,S,15>12:50
24.4412104s,S,25>0:50
24.4412104s,S,25>12:50
24.4442111s,S,24>13:50
24.4452115s,S,14>22:50
24.4542323s,S,19>18:50
24.4562158s,S,24>4:50
24.4562158s,S,26>18:50
24.4562158s,S,23>0:50
24.4562158s,S,26>0:50
24.4582264s,S,25>6:51
24.4602149s,S,24>14:50
24.4602149s,S,24>16:50
24.4612276s,S,6>24:50
24.4612276s,S,6>23:51
24.463215s,S,15>23:50
24.463215s,S,24>3:51
24.4642263s,S,21>16:50
24.4672161s,S,22>4:50
24.4692158s,S,23>1:50
24.4702168s,S,22>6:50
24.4712175s,S,25>19:50
24.4732178s,S,20>19:50
24.4742179s,S,24>20:50
24.4782184s,S,19>3:50
24.4802187s,S,23>16:50
24.4802187s,S,16>2:50
24.4832196s,S,22>12:50
24.4862218s,S,23>17:50
24.4882218s,S,22>15:50
24.4882218s,S,5>25:50
24.4962228s,S,24>6:50
24.4962228s,S,20>10:50
24.5032237s,S,20>24:50
24.5042241s,S,26>7:50
24.5042241s,S,16>14:50
24.5062244s,S,15>1:50
24.5072245s,S,25>2:50
24.5072245s,S,25>3:50
24.5102255s,S,26>5:50
24.5102255s,S,26>8:50
24.5142515s,S,15>19:50
24.5162277s,S,23>5:50
24.5182336s,D,20>25:26000000
24.5182336s,C,25>5
24.5182336s,C,20>22
24.5182336s,C,25>5
24.5182336s,C,5>25
24.5182336s,C,20>22
24.5182336s,S,20>25:51
24.5182336s,C,22>20
24.5182336s,C,5>25
24.5182336s,C,22>20
24.5212287s,S,24>17:50
24.5222291s,S,12>15:50
24.5222291s,S,19>25:50
24.5222291s,S,14>0:50
24.5272301s,S,25>18:50
24.5282305s,S,22>17:50
24.5302307s,S,16>24:50
24.5322313s,S,14>13:50
24.5352311s,D,22>9:8000000
24.5352311s,S,23>1:50
24.5352311s,S,22>9:51
24.5362318s,S,26>12:50
24.5372319s,S,5>7:50
24.5372319s,S,20>12:50
24.5412333s,S,15>12:50
24.5412333s,S,15>3:50
24.5432327s,S,24>9:50
24.5442334s,S,19>4:50
24.5452336s,S,3>24:52
24.5492344s,S,22>1:50
24.5502345s,S,21>10:50
24.5542356s,S,26>0:50
24.5542356s,S,26>18:50
24.5582361s,S,23>6:52
24.5592366s,D,24>8:14000000
24.5592366s,S,15>20:50
24.5592366s,C,24>6
24.5592366s,C,6>24
24.5592366s,S,24>8:51
24.5592366s,C,24>6
24.5592366s,C,6>24
24.561238s,S,24>13:50
24.561238s,S,23>2:50
24.561238s,S,23>16:50
24.5642378s,S,26>19:50
24.5652385s,S,25>15:50
24.5672385s,S,6>3:50
24.5672385s,S,16>8:50
24.5682386s,S,25>12:50
24.5712396s,S,25>0:50
24.5752398s,S,24>16:50
24.5752398s,S,24>6:52
24.5752398s,S,9>22:52
24.5822413s,S,25>4:50
24.5822413s,S,25>3:50
24.5842419s,S,22>11:50
24.5842419s,S,22>17:51
24.5852426s,S,25>7:51
24.5852426s,S,6>25:52
24.5872426s,S,14>3:50
24.5942446s,S,20>26:50
24.5942446s,S,20>10:50
24.5942446s,S,20>14:50
24.5942446s,S,22>5:50
24.5972547s,S,15>5:50
24.6002466s,S,26>8:50
24.6002466s,S,26>5:50
24.6002466s,S,26>7:50
24.6012467s,S,16>11:50
24.6012467s,S,21>6:50
24.6042562s,S,25>8:50
24.6042562s,S,24>7:50
24.6062488s,S,22>8:50
24.6092574s,S,24>9:50
24.6112495s,S,24>20:50
24.6112495s,S,24>12:50
24.6162557s,S,19>7:50
24.6162557s,D,23>26:10000000
24.6162557s,C,26>4
24.6162557s,S,23>26:51
24.6162557s,C,4>26
24.6162557s,C,26>4
24.6162557s,C,4>26
24.6182507s,S,22>6:50
24.6192508s,S,23>17:50
24.6252528s,S,12>20:50
24.6252528s,S,19>12:50
24.6312527s,S,15>23:50
24.6312527s,S,8>24:52
24.6332532s,S,14>11:50
24.6332532s,S,15>10:50
24.6352535s,S,16>20:50
24.6362539s,S,26>20:50
24.6362539s,S,26>10:50
24.637254s,S,24>17:50
24.637254s,S,24>13:50
24.6392546s,S,5>10:50
24.6422553s,S,15>24:50
24.6422553s,S,22>10:51
24.6422553s,S,22>12:50
24.6422553s,S,17>22:52
24.6432557s,S,23>2:50
24.6432557s,S,20>24:50
24.6462561s,S,16>1:50
24.6482569s,S,14>2:50
24.6502745s,S,26>18:50
24.6502745s,S,25>20:52
24.6502745s,S,20>18:51
24.6532582s,S,25>18:50
24.6602603s,S,26>19:50
24.6602603s,S,6>13:50
24.6642614s,S,25>17:50
24.6642614s,S,25>4:50
24.6652615s,S,23>1:50
24.6682619s,S,23>12:51
24.6682619s,S,26>23:52
24.6702633s,S,25>19:50
24.6782647s,S,16>4:50
24.6782647s,S,7>25:52
24.6782647s,S,25>3:51
24.6822655s,S,26>2:50
24.691276s,S,24>14:50
24.691276s,S,24>16:50
24.691276s,S,20>4:50
24.691276s,S,20>10:50
24.697268s,S,22>10:50
24.697268s,S,22>15:50
24.697268s,S,10>22:52
24.697268s,S,25>12:50
24.697268s,S,20>7:50
24.697268s,S,26>12:50
24.7012858s,S,24>0:50
24.702286s,S,19>14:50
24.702286s,S,24>9:50
24.7042692s,S,21>2:50
24.7042692s,S,24>19:50
24.7052696s,S,15>25:50
24.7102718s,S,22>0:50
